Community,WRF_RH2_max,WRF_RH2_min,WRF_T2_max,WRF_T2_min,WRF_TSK_max,WRF_TSK_min,WRF_TW2_max,WRF_TW2_min,WRF_WBGT_max,WRF_WBGT_min
WOODLAWN,78.68471309233047,51.01252071642792,27.072802692102403,20.61164301697986,35.595081662242585,18.61857970963782,19.81596330714848,18.054490508586102,24.29794248724214,18.92743733364916
LINCOLN SQUARE,79.8314971923828,54.3806571960449,26.069970703125,20.4284912109375,34.7756286621094,18.5626159667969,19.6380348205566,18.0289363861084,23.8562278747559,18.858226776123
NORTH PARK,78.85857180102583,50.36621419546676,26.866638121697427,20.445045893701117,35.70127815367686,18.47827002308361,19.53673724774957,17.920798797035552,24.155053318703217,18.780414762110112
WEST ENGLEWOOD,78.59338152175873,50.48989297200703,27.19218301173148,20.61535881522426,35.71709217394254,18.62959509992287,19.817309691952524,18.047832799319877,24.366772583405016,18.922960335158518
RIVERDALE,78.53538614925282,48.011370979434766,27.853108171482106,20.593821683298003,36.09150850605804,18.76525524756504,19.934261954519723,18.035536175125248,24.72980878828105,18.904063696856685
WEST LAWN,78.02186498217223,47.24453551659442,27.945182630105453,20.640835191416677,36.417998438131946,18.721043286216425,19.826073435626164,18.008753789256296,24.80852976923529,18.89609600701713
IRVING PARK,78.67383157543972,50.46447187906048,26.98988502078144,20.51929394300689,35.69368954125136,18.53987476713135,19.613692716936725,17.968420699160614,24.20951006870329,18.83406541630203
AUSTIN,77.91322784592408,47.78937257299521,27.71379405223965,20.58348798173847,36.26177024263328,18.608358232902763,19.69492264829501,17.93738779937379,24.5710024060023,18.828099587348955
BURNSIDE,78.5825347900391,49.6796073913574,27.3108764648438,20.6155944824219,35.8056274414063,18.649072265625,19.8478889465332,18.0407180786133,24.4169101715088,18.9145736694336
EAST SIDE,80.0062713623047,55.3193016052246,26.2481323242188,20.5055786132813,34.2309814453125,18.8720031738281,19.9173107147217,18.1298828125,24.108470916748,18.937931060791
WEST RIDGE,79.89540342621456,54.53128760201592,26.002148576085027,20.41377659908644,34.85335199650212,18.53611365889421,19.60892501369104,18.02070443542249,23.81742337388372,18.8499605256426
MONTCLARE,77.90805601326015,47.380414344707866,27.76057615911508,20.544126886773224,35.97775668366862,18.582920364220367,19.721232683401094,17.893720341061076,24.53828729237416,18.77956660865493
LOWER WEST SIDE,79.01529926894226,52.38428945355245,26.75179537960366,20.56921405872532,35.26735074860449,18.64102533036066,19.76102546782408,18.06271457854608,24.14924515082925,18.916062978780253
WEST ELSDON,78.0202865600586,47.2470626831055,27.9441467285156,20.6412292480469,36.41787109375,18.7210021972656,19.8255977630615,18.0088748931885,24.8080825805664,18.8963203430176
NORTH CENTER,79.81785391714386,54.40423314736256,26.06956881576521,20.428683193638086,34.725100898952064,18.564859896512274,19.634452599987068,18.02740917561737,23.85496924449535,18.856387432529644
WEST TOWN,79.93668493413283,62.4172432011169,24.758000184973135,20.330158292473893,27.956138411000143,18.85861111924582,19.298782993442707,17.951663114157874,23.242960477196288,18.69713246778585
SOUTH SHORE,79.85389900496514,59.100836126732126,25.71423230026709,20.672152166655625,31.25250051093825,19.460470107107437,19.79877505952663,18.26030302697963,23.861815703276427,19.04471721287932
GRAND BOULEVARD,78.680778503418,50.9844245910645,27.0775085449219,20.6114135742188,35.6102233886719,18.6156555175781,19.8160457611084,18.0537738800049,24.2994728088379,18.92702293396
CHATHAM,78.5825347900391,49.6796073913574,27.3108764648438,20.6155944824219,35.8056274414063,18.649072265625,19.8478889465332,18.0407180786133,24.4169101715088,18.9145736694336
WEST PULLMAN,78.5125198364258,48.0146865844727,27.8432861328125,20.6005798339844,36.110986328125,18.7692199707031,19.9300479888916,18.0381717681885,24.7282447814941,18.908805847168
HEGEWISCH,79.29578096304859,49.790135172161605,27.47930198445773,20.47689008184674,35.59351695306143,18.765412854785893,19.966022607842685,18.024308648456337,24.60291326276387,18.86475884709892
NEAR WEST SIDE,80.62492478923093,67.80200187705927,23.73887428899825,20.24999226563473,24.779082485210377,19.002203977666625,19.20079344904436,17.964408001657276,22.81700674268088,18.65721319584644
UPTOWN,80.00872356262504,55.71925539724316,25.851477740175422,20.43846751717305,34.00648932675195,18.69096648189321,19.624496409816388,18.05618988898852,23.771960480419818,18.870650791959346
ENGLEWOOD,78.680778503418,50.9844245910645,27.0775085449219,20.6114135742188,35.6102233886719,18.6156555175781,19.8160457611084,18.0537738800049,24.2994728088379,18.92702293396
PORTAGE PARK,77.75071385701497,47.555505550866805,27.674860461004865,20.56726877497536,36.02187307072785,18.57582418507543,19.711152587539885,17.89630102617988,24.525389031158102,18.78039859464802
EDGEWATER,79.8314971923828,54.3806571960449,26.069970703125,20.4284912109375,34.7756286621094,18.5626159667969,19.6380348205566,18.0289363861084,23.8562278747559,18.858226776123
WASHINGTON PARK,78.680778503418,50.9844245910645,27.0775085449219,20.6114135742188,35.6102233886719,18.6156555175781,19.8160457611084,18.0537738800049,24.2994728088379,18.92702293396
CHICAGO LAWN,78.0202865600586,47.2470626831055,27.9441467285156,20.6412292480469,36.41787109375,18.7210021972656,19.8255977630615,18.0088748931885,24.8080825805664,18.8963203430176
EAST GARFIELD PARK,77.9765167236328,48.2939033508301,27.5875793457031,20.6205688476563,36.2408386230469,18.6585021972656,19.7459869384766,17.9805316925049,24.5247554779053,18.873929977417
SOUTH LAWNDALE,77.97904521713332,48.23342951678013,27.60817751063941,20.621762356528432,36.25106542506637,18.662112693824103,19.750585892207532,17.982169020961305,24.541122702370725,18.875223422824117
AVALON PARK,78.59598245203871,49.77535079357135,27.29341496545012,20.614713556185908,35.78673044522892,18.648914233028197,19.84684533077515,18.041880482546905,24.409536560766416,18.91529700885811
NEAR NORTH SIDE,81.82115793306194,76.9851037351668,21.93791375043157,20.080350700415856,19.250501706986476,19.19566479072636,18.937336778874872,17.954842505010195,22.02398471239153,18.55324540083618
JEFFERSON PARK,77.7007598876953,47.4073104858398,27.7098327636719,20.5688110351563,36.0222106933594,18.5801025390625,19.7214679718018,17.8913688659668,24.5439567565918,18.7760105133057
CLEARING,77.76977118667293,46.20845814309716,28.34617160096461,20.585784197234457,36.503877535856375,18.76010033269849,19.9010113019698,17.93179832566814,24.94505970776346,18.817260078761908
FULLER PARK,78.680778503418,50.9844245910645,27.0775085449219,20.6114135742188,35.6102233886719,18.6156555175781,19.8160457611084,18.0537738800049,24.2994728088379,18.92702293396
LOGAN SQUARE,78.57257355162821,51.47306384211003,26.85250231819867,20.51024206884162,34.58548224786799,18.586513343953204,19.547584072255184,17.947375450371236,24.135296412284315,18.80185811356729
HERMOSA,78.2651748657227,49.0817222595215,27.3146911621094,20.5513854980469,36.0183959960938,18.5317626953125,19.6049175262451,17.9470958709717,24.3341655731201,18.825590133667
NORTH LAWNDALE,77.9765167236328,48.2939033508301,27.5875793457031,20.6205688476563,36.2408386230469,18.6585021972656,19.7459869384766,17.9805316925049,24.5247554779053,18.873929977417
BELMONT CRAGIN,78.11821553745986,48.554057905869655,27.445555729548342,20.553310793319525,36.013239179899784,18.547287834675817,19.64134550762749,17.92999816384016,24.398986681686456,18.81058765037217
ALBANY PARK,78.86251536903777,50.83009219560466,26.848778907761996,20.48191098072492,35.601701646815265,18.51903056530935,19.58729908867319,17.956636782045724,24.152697681874027,18.816257120119708
HUMBOLDT PARK,78.14387213019867,48.75065732565212,27.42936689210076,20.58045839895168,36.11187300301699,18.58502240305731,19.664199088436828,17.96114659750624,24.41425711894081,18.845903973558112
GAGE PARK,78.0202865600586,47.2470626831055,27.9441467285156,20.6412292480469,36.41787109375,18.7210021972656,19.8255977630615,18.0088748931885,24.8080825805664,18.8963203430176
