Community,WRF_RH2_98,WRF_RH2_95,WRF_T2_98,WRF_T2_95,WRF_TSK_98,WRF_TSK_95,WRF_TW2_98,WRF_TW2_95,WRF_WBGT_98,WRF_WBGT_95
NEAR NORTH SIDE,92.4959121438758,88.9457102102851,35.33118900729864,33.79115921245267,43.11168080780985,40.90580189107092,25.10945091934329,24.1796875,29.9933319816027,28.69750901095803
JEFFERSON PARK,92.28463765921283,87.83831376642794,36.25167804556006,34.834923480560455,43.86943608140399,42.00598195492075,25.2409470016892,24.13079339104731,29.848890006496237,28.843836899429714
CLEARING,92.54682104589668,88.56298075678505,35.67824756855869,34.55883697943029,44.14592151387986,42.32406885913761,25.124939343944096,24.309079864962293,29.99993253706193,29.006053111356447
FULLER PARK,92.1879776000977,88.3713340759277,35.9099212646485,34.6701675415039,43.6419555664062,41.8571563720703,25.3515625,24.296875,30.0322025299072,28.8682851791382
LOGAN SQUARE,92.28104813806766,88.0017409306876,35.80522209025321,34.65987024721895,44.20303726575396,42.29024690426657,25.32517893536492,24.23309515722051,30.004482544016355,28.866863810497748
HERMOSA,92.27217047678724,87.94104191756657,35.906497336605774,34.77317444886062,44.2901006053211,42.41526582137399,25.346517234758977,24.246422347589785,29.998979594441558,28.898240078599752
NORTH LAWNDALE,92.16277100014293,87.9884862606752,36.02979885719343,34.809213456628065,44.17416776625144,42.32329959656274,25.37171023917597,24.293417477740924,30.02685048247181,28.94557276684477
BELMONT CRAGIN,92.33422538510791,88.02830221259599,35.97055705078406,34.80230758357193,44.25700182937918,42.38159382236255,25.33897749410209,24.24235282027453,29.97722045095571,28.896296690967283
ALBANY PARK,92.34001866602942,88.06206077594216,36.18572690091718,34.89093117821055,44.08281022832118,42.00465308480653,25.307674109175775,24.243404200819672,29.97022370417769,28.9001433766822
HUMBOLDT PARK,92.2608238220215,87.9127998352051,35.8491424560547,34.7408920288086,44.3058044433594,42.4226776123047,25.345703125,24.23828125,30.005696105957,28.8831281661987
GAGE PARK,92.1017991218469,88.31768409513268,35.886354801599694,34.714688459460135,44.06756399747957,42.1666677597556,25.35497569890746,24.299646529562985,29.997381264262465,28.911168276926563
LINCOLN PARK,92.48866250375929,88.92428932081417,35.34465313798841,33.81553155673853,43.141183619275424,40.94220196003594,25.117329191856324,24.181187766714075,29.99376260152408,28.70085090186825
MORGAN PARK,92.62277544435564,88.72204641457442,35.77863897281689,34.6591007903382,43.83848561087813,41.986041358277056,25.371041098793786,24.34428120707417,29.985846648897457,28.97871499500433
FOREST GLEN,92.289387677421,87.8763571893665,36.285062880180256,34.87821227060243,43.87909404593458,41.9622909196666,25.287548828125,24.14286009022888,29.89887289638253,28.85550834595321
LAKE VIEW,92.37606051619338,88.16461095502304,35.82597132200846,34.57985967820697,43.884709685951165,41.4186980626917,25.16440902217742,24.18416078629033,29.95801494885519,28.76114114228118
WASHINGTON HEIGHTS,92.56535807850794,88.55202637440209,35.820028798349064,34.66718033594445,43.78700475670213,41.96039154918483,25.4559334829344,24.35546875,29.99650418166575,28.939898541633145
EDISON PARK,92.30303712877569,87.91256865723702,36.21842976251597,34.81944232713568,43.89708098903317,42.01902644121806,25.234375,24.114235147578203,29.85487889040615,28.839435487895432
CALUMET HEIGHTS,92.7462043106176,88.9806645095728,35.55832637908352,34.37436614795856,43.55353124144736,41.581140744154624,25.3346878732086,24.333934613853504,29.99238235643716,28.917390171585595
GARFIELD RIDGE,92.1921004668282,88.44397786308379,35.85939141209349,34.75308450674826,44.22606858555356,42.33166954635586,25.178666179476004,24.313843787690963,30.020608413356836,29.04705537889572
GREATER GRAND CROSSING,92.53794197926948,88.62875629694629,35.83335360551354,34.736717674154434,43.69999895418951,41.93622921417128,25.396577020813165,24.33319594022265,30.045865496684367,28.95161576715733
OHARE,92.46105634943582,88.68471997019292,36.04760663820733,34.80366627180219,44.31422733573251,42.3071630799967,25.27227843644201,24.110568323833554,29.923019822774847,28.88064889007841
SOUTH CHICAGO,92.9479246024626,89.48866082288312,35.19614783492228,33.920128178555494,43.385942694816656,41.1938483285822,25.111485450731504,24.30207885111876,29.997152553696235,28.824562323565363
DUNNING,92.64767867064984,88.42630991853642,36.13528151862107,34.855647222069,44.123405421979136,42.21587670503947,25.29326074543189,24.19087180987617,29.876839313144128,28.832646485722957
ARMOUR SQUARE,92.1879776000977,88.3713340759277,35.9099212646485,34.6701675415039,43.6419555664062,41.8571563720703,25.3515625,24.296875,30.0322025299072,28.8682851791382
MCKINLEY PARK,92.08154197567802,88.15123295393147,35.94768397847163,34.71330944749175,43.73983561531441,41.93578029695104,25.355212602459016,24.296875,30.04237065205809,28.888213048215786
ROGERS PARK,92.24807213448187,88.23911679757607,35.981660110886025,34.56925802488588,43.60059556703312,41.13646886670917,25.213194151182435,24.096547719594597,29.862336772197008,28.742925366839877
WEST GARFIELD PARK,92.2608238220215,87.9127998352051,35.8491424560547,34.7408920288086,44.3058044433594,42.4226776123047,25.345703125,24.23828125,30.005696105957,28.8831281661987
NEW CITY,92.16070096953136,88.33605528089342,35.903319953385925,34.67408722265843,43.7024185348108,41.90046596344513,25.360085476009807,24.296875,30.026278950604148,28.866654799303525
BRIGHTON PARK,91.98146366169664,88.09929581254086,35.90599198946256,34.7269574738806,44.029039267928106,42.13956977303773,25.38317609658155,24.3013153830313,30.0100162510817,28.892397396254204
BEVERLY,92.5697958704613,88.75316796070604,35.80529323839016,34.673535722666614,43.95490134918282,42.07376024546388,25.32781280323748,24.32772252117149,30.00096858044117,28.969112202409477
OAKLAND,92.60953059726292,88.70730986418545,35.58793851499207,34.225715637207024,43.47542372526946,41.4825019977711,25.16263563368056,24.25770399305556,30.02635885309287,28.835361554887548
NEAR SOUTH SIDE,92.2816719691775,88.54839340621301,35.73317043319138,34.40163020867284,43.47960989368129,41.56573395049616,25.27816611842105,24.261071887034664,30.02036256165801,28.815667306657648
DOUGLAS,92.18939498747244,88.37171321445038,35.9079101356995,34.66719094735603,43.6405017891315,41.85470756761954,25.35018150252524,24.29648042929293,30.0320363760797,28.86814657847088
