Community,WRF_RH2_max,WRF_RH2_min,WRF_T2_max,WRF_T2_min,WRF_TSK_max,WRF_TSK_min,WRF_TW2_max,WRF_TW2_min,WRF_WBGT_max,WRF_WBGT_min
KENWOOD,80.0074234008789,51.448802947998,27.0303894042969,20.4902282714844,35.5640502929688,18.4934936523438,19.8634929656982,18.0977191925049,24.4697647094727,18.945686340332
WOODLAWN,80.00991653417995,51.47637438075489,27.025710020639465,20.490522879111264,35.54895776536283,18.496548011548143,19.8633915114161,18.09832316862504,24.46807570094182,18.9460244765609
LINCOLN SQUARE,80.81800781874465,55.91628528404916,25.885103509434582,20.339612199233567,33.83213490387722,18.415099017051595,19.64492384903797,18.06327686700109,23.805075942409427,18.858030826595783
NORTH PARK,79.62426450012846,50.201410505506736,27.095841239915764,20.393188562679125,35.45512226515136,18.277745583616657,19.586836120228675,17.971088067143928,24.25384287270713,18.810019309768787
WEST ENGLEWOOD,79.86456413572454,50.8053423205063,27.184174795419715,20.4930932277368,35.66149340537869,18.49418167699017,19.83418195521751,18.08305349646492,24.504538295412136,18.9349305607319
RIVERDALE,79.46635034725598,48.83458766376815,27.77814309573153,20.48222447741136,35.75354137525353,18.579897626877475,19.912545128102693,18.03620578813909,24.749741502219315,18.89303939789773
WEST LAWN,79.1494522094727,47.4343109130859,28.0718933105469,20.4928527832031,36.2414489746094,18.5495544433594,19.7552223205566,17.99072265625,24.7971801757812,18.8644962310791
IRVING PARK,79.81055271112656,50.34588688693292,27.109878312678298,20.41343948028025,35.69799841193317,18.37741900320944,19.65328643854869,18.02081193753834,24.293591268165148,18.84474323628961
AUSTIN,79.26438944147091,47.60294725738392,27.82449458729141,20.447202869376763,36.24264652945781,18.426575409282343,19.65717662404281,17.981739059241132,24.650325265797704,18.831667714949823
BURNSIDE,79.65111865677645,51.55985543448165,27.1415700560842,20.52301591414982,35.35834425601216,18.54393579919909,19.958268309438736,18.084337831209517,24.4514447750326,18.95201091659805
EAST SIDE,79.97281702996746,54.59507183877137,26.62469843923596,20.58404698220401,33.75059627238638,18.88324274937436,19.964897395262412,18.19807383224212,24.291912509525808,19.01743818231141
WEST RIDGE,80.74324902522751,55.16528436762423,25.97256774613622,20.31496722541076,34.32209131390616,18.27083075218716,19.62188006364673,18.031219622570795,23.851316629468148,18.837197327531147
MONTCLARE,79.1431732177734,46.0082588195801,28.1903930664063,20.3650756835938,36.1663757324219,18.3243957519531,19.5963191986084,17.8897762298584,24.6932220458984,18.740686416626
LOWER WEST SIDE,79.65896600313762,50.00015263752695,27.30368549333789,20.509343253776983,35.714784319556806,18.448925164591756,19.72892839261689,18.07826980082778,24.44684981496865,18.93335083860385
WEST ELSDON,79.09042127458721,47.73512200994804,27.918900551352998,20.519527280580725,36.09238026987664,18.559103731961407,19.7351044531945,18.029065828580617,24.702326649790628,18.88033563154679
NORTH CENTER,80.83968271198958,56.28922901928228,25.917190662304478,20.38694244954253,33.432622607636304,18.617840723567426,19.71399073176796,18.114852802682822,23.78883108061572,18.893348938809037
WEST TOWN,80.60356992723888,62.04543448626777,24.86189658866519,20.248342480887093,27.906610002832867,18.76665402882835,19.317489984948867,17.954857974478486,23.234592395254875,18.700653208308847
SOUTH SHORE,80.6819958108844,59.3018015297976,25.710091989690635,20.577208224209897,31.251761777473256,19.366989794644475,19.843806104226505,18.26822526888415,23.987566066510787,19.042485468315345
GRAND BOULEVARD,80.0074234008789,51.448802947998,27.0303894042969,20.4902282714844,35.5640502929688,18.4934936523438,19.8634929656982,18.0977191925049,24.4697647094727,18.945686340332
CHATHAM,79.72085241369295,49.77072927114128,27.536647157411316,20.477885973131382,35.670136817725904,18.5715749379751,19.939661386850688,18.03426319844017,24.587298419024524,18.91325646477778
WEST PULLMAN,79.4707412719727,48.8958282470703,27.757958984375,20.48671875,35.733544921875,18.5817810058594,19.9080753326416,18.0407180786133,24.7397842407227,18.8981590270996
HEGEWISCH,79.56684442576062,51.135777254549865,27.26577966215816,20.537807157270077,35.461805378834185,18.524251076763584,19.973248324979306,18.10669750457996,24.52302326860961,18.958431487440663
NEAR WEST SIDE,81.04323298567434,67.23903316600493,23.8456107568408,20.181703577013085,24.73969561651957,18.91845843694506,19.202781093441462,17.94507182873377,22.76938225355369,18.65484218160032
UPTOWN,83.0783157348633,78.3035125732422,22.2373901367188,20.5679870605469,20.917626953125,20.8751770019531,19.4504718780518,18.4814453125,22.330005645752,19.0950222015381
ENGLEWOOD,79.97813006324654,51.32762067042043,27.05346826615605,20.49186129018181,35.57742108987422,18.48991123278705,19.852623869474243,18.096068529417696,24.46839270605889,18.94467072317081
PORTAGE PARK,79.24833314829856,47.74158092038383,27.74974011826792,20.378980404207127,35.984637047778584,18.33310039125644,19.661953153829486,17.913580405027027,24.52756659244673,18.75405374943526
EDGEWATER,83.0783157348633,78.3035125732422,22.2373901367188,20.5679870605469,20.917626953125,20.8751770019531,19.4504718780518,18.4814453125,22.330005645752,19.0950222015381
WASHINGTON PARK,80.0074234008789,51.448802947998,27.0303894042969,20.4902282714844,35.5640502929688,18.4934936523438,19.8634929656982,18.0977191925049,24.4697647094727,18.945686340332
CHICAGO LAWN,79.1494522094727,47.4343109130859,28.0718933105469,20.4928527832031,36.2414489746094,18.5495544433594,19.7552223205566,17.99072265625,24.7971801757812,18.8644962310791
EAST GARFIELD PARK,79.5232162475586,48.9695510864258,27.4308715820313,20.431787109375,35.9814392089844,18.3876586914063,19.632303237915,17.9964542388916,24.4268951416016,18.8364448547363
SOUTH LAWNDALE,79.32465514086455,48.77263437494298,27.622059407792204,20.52068560214874,35.90279295704712,18.511559143366508,19.72772831902745,18.057814142345343,24.572636423795515,18.90686419861152
AVALON PARK,79.66721427706494,51.5657964429081,27.13396326042949,20.52177479018283,35.36595328855899,18.541424571436263,19.95398731214678,18.085269012587307,24.45145230459168,18.951957811530868
NEAR NORTH SIDE,81.77362908083951,76.12193207811026,22.1034068805301,20.0582850679438,19.24947275015022,19.19459369116253,18.98567141565673,17.917987316993177,21.95966689910514,18.561991821919616
JEFFERSON PARK,79.22525236505334,47.690014518826175,27.764780664628116,20.374523642992934,35.97202636247435,18.3291500135739,19.669311876922983,17.905891889770988,24.530837136345987,18.746530827408137
CLEARING,79.14295497105621,46.47942777428886,28.301739415301665,20.475199433862365,36.291764797694704,18.588462324574024,19.75285668360412,17.98599295628843,24.92864065161821,18.856582443589307
FULLER PARK,80.0074234008789,51.448802947998,27.0303894042969,20.4902282714844,35.5640502929688,18.4934936523438,19.8634929656982,18.0977191925049,24.4697647094727,18.945686340332
LOGAN SQUARE,79.71769135279686,51.29512725853776,26.97347810164747,20.399186981390727,34.55180054658692,18.45454556482925,19.57711690997482,17.989393713459467,24.21474689459953,18.81260316268255
HERMOSA,79.52336783309966,48.98167633965247,27.426080206887303,20.43143941666544,35.987337264582,18.38603895219833,19.63062201645962,17.996985318304688,24.425682457273115,18.836140623615435
NORTH LAWNDALE,79.3662406026318,48.687366192567296,27.581799546566813,20.48238869565825,35.96364755683773,18.46554204418676,19.685092880073192,18.02746817119962,24.52540231616805,18.87143140465185
BELMONT CRAGIN,79.41904249401271,48.346484024183134,27.59137438151512,20.41253998614328,36.00566657930571,18.368401680723583,19.633780259352445,17.966069076141018,24.48091478323237,18.807474273254016
ALBANY PARK,79.82737504487767,50.70246902493614,27.01078835483314,20.39926407981371,35.49803387862522,18.335993988092696,19.63372498160792,18.006276252853166,24.23951429819873,18.83332521407332
HUMBOLDT PARK,79.5232162475586,48.9695510864258,27.4308715820313,20.431787109375,35.9814392089844,18.3876586914063,19.632303237915,17.9964542388916,24.4268951416016,18.8364448547363
GAGE PARK,79.52307695717305,49.37242841156712,27.483673503650238,20.50828184309229,35.83989865026009,18.47249117265328,19.732388264477123,18.059539053556545,24.52607885130267,18.918156328176742
LINCOLN PARK,81.70719066419099,75.40292689403466,22.237594817203583,20.060947093719413,19.65787708613473,19.1538116064384,18.995896750459604,17.912365871337194,22.016611598463864,18.561937082542944
MORGAN PARK,79.45385315392046,48.27381297913228,27.936939633547592,20.46022677788367,35.97035902253875,18.56138502477292,19.88699530507181,18.0057384653406,24.8310740884844,18.87100456245653
FOREST GLEN,79.3933936830977,48.583530076792535,27.512460176709705,20.36491404788597,35.79696411347723,18.296079823668617,19.63086183171877,17.915822046575425,24.417398941684816,18.755284531015736
LAKE VIEW,83.02887405887728,78.22049159388392,22.2322620350828,20.548538175193237,20.854074096679685,20.811152107484855,19.43273484835065,18.45994518649194,22.31582763630862,19.074688388455307
WASHINGTON HEIGHTS,79.60549778258172,49.20218272167836,27.675797679952225,20.478496318844225,35.726125831694176,18.57875666336531,19.922868226624715,18.033321631621742,24.67210571703904,18.902805803327507
EDISON PARK,79.3662740282045,48.02525910070518,27.609489919776035,20.30392082822552,35.923340884611896,18.28245730125822,19.57855878035068,17.85170122641248,24.456121117508125,18.695252184670604
CALUMET HEIGHTS,79.6506652832031,51.5714874267578,27.1390014648438,20.5233093261719,35.3563171386719,18.5437561035156,19.9583892822266,18.0846633911133,24.4505615234375,18.952262878418
GARFIELD RIDGE,79.12475193936714,46.68508601028903,28.226372939298734,20.4857776536535,36.23817282139662,18.5870810446104,19.746670348495343,17.998839339760103,24.883176095042803,18.86257028132396
GREATER GRAND CROSSING,79.97442216556202,51.26394358262893,27.08671173657017,20.48899063056193,35.574978737155675,18.502307432211047,19.87226472234829,18.09066168374885,24.482672187581183,18.942129757374296
OHARE,78.90855466476995,45.18444420115903,28.349201738678,20.358000068809847,36.11275966933254,18.376699745155623,19.54582844724908,17.846953349652246,24.722502733376665,18.70786511892996
SOUTH CHICAGO,79.75569870336535,52.41371721540178,26.991264829126823,20.533694316187773,34.89182373677188,18.64508931722984,19.95480739048553,18.10799454838399,24.401076087360742,18.965417970273283
DUNNING,79.15106776775238,46.17001372152716,28.1494567447111,20.36598440877124,36.14768278950906,18.32485302712252,19.603339792342037,17.89132626889804,24.677603513947474,18.741248544700507
ARMOUR SQUARE,80.73354358416502,54.04597958962478,26.38776587926756,20.4320453797755,34.758383356616086,18.47088587465843,19.83234047355135,18.149239788140985,24.12779601486272,18.95636344062912
MCKINLEY PARK,79.6400985717773,49.9292335510254,27.3197875976563,20.5107055664063,35.7317138671875,18.4485717773438,19.7271995544434,18.0770206451416,24.4525604248047,18.9329509735107
ROGERS PARK,81.31957589789161,60.87612022756068,25.05067407106592,20.37741603242096,31.01368346718077,18.913619552724757,19.5795741444431,18.14234157159229,23.475835964193525,18.90083208482449
WEST GARFIELD PARK,79.5232162475586,48.9695510864258,27.4308715820313,20.431787109375,35.9814392089844,18.3876586914063,19.632303237915,17.9964542388916,24.4268951416016,18.8364448547363
NEW CITY,79.66994425016333,50.05270078197251,27.296273572139352,20.50904175631225,35.718090957117894,18.452221745240134,19.738273592995043,18.078702432319385,24.453958298039456,18.93398574064911
BRIGHTON PARK,79.59689734520194,49.77083271535656,27.36118491862521,20.512072371808117,35.75514382577612,18.457198146461906,19.72727197084635,18.074390238552944,24.46900530819839,18.929378286421358
BEVERLY,79.44637135173878,48.21657100427127,27.9348135830402,20.46568843435047,36.02565098495323,18.558679996078617,19.86760611187509,18.00162825789686,24.80742036312,18.873930623519573
OAKLAND,80.49288053159361,55.3249207390679,26.3061778880932,20.499853741681147,33.62987919560187,18.801520453559057,19.82962970027213,18.17230141251177,24.167948320176887,18.98431492558231
NEAR SOUTH SIDE,81.1242499590226,61.06307506438856,25.01269798425717,20.31002169842895,29.94047850778992,18.68582851424604,19.57518183373973,18.08132838590769,23.436225315725675,18.83509321788159
DOUGLAS,80.78457030736236,54.30129737211796,26.33632284350671,20.42985839843748,34.676135233355666,18.48176962085044,19.83866344156486,18.15368719903712,24.11279636729844,18.958436801537964
