Community,WRF_RH2_98,WRF_RH2_95,WRF_T2_98,WRF_T2_95,WRF_TSK_98,WRF_TSK_95,WRF_TW2_98,WRF_TW2_95,WRF_WBGT_98,WRF_WBGT_95
LOWER WEST SIDE,95.19539808674055,92.16383811901048,35.4894806410406,34.01173568649676,43.10561389828202,39.91824832979033,24.687948478760045,23.82866317451206,29.666911450666014,28.32289005247424
WEST ELSDON,93.8460433959961,90.8253707885742,35.4676879882813,34.2219177246094,43.1300231933594,40.9424301147461,25.1171875,24.1796875,29.8453567504883,28.6890382766724
NORTH CENTER,95.5235650289726,92.12384076961176,35.40753739626037,33.48713110579357,42.66720287938549,39.17138243255452,24.461374862788144,23.649385119374312,29.50931396944984,28.011921807256662
WEST TOWN,96.93299083994538,94.27809149276378,32.46477730310975,30.833549103567652,33.59911256974595,31.884229131953067,23.78258395807833,23.244697636168905,27.92884367514415,26.961041371825285
SOUTH SHORE,96.46960476615216,93.25750513076784,33.64892401955354,32.47190369692717,36.74104451266203,34.957693672180184,24.45050381747159,23.73903586647728,28.935085624348066,27.90699885324997
GRAND BOULEVARD,95.315934753418,92.4612922668457,35.5902465820313,34.1137405395508,42.8171447753907,39.4303604125977,24.7626953125,23.76953125,29.693119430542,28.3491296768188
CHATHAM,94.7154205322266,91.43434715271,35.7121093750001,34.4337936401367,43.0849395751953,40.4444290161133,24.9384765625,24.00390625,29.8675086975098,28.7626686096191
WEST PULLMAN,93.78745669262698,90.90966708129882,35.22404008300788,33.92142817382816,42.93193582812503,40.4787369506836,25.0593353125,24.14232578125,29.74372802026369,28.571582290039085
HEGEWISCH,94.27364351088272,91.25892569451842,35.38842476015368,33.93387739780026,42.54808728345442,40.17166745396055,24.89940960912051,24.01739362785016,29.67598474831849,28.49692370676714
NEAR WEST SIDE,97.44196005093856,95.0003843522381,31.27757798382201,29.690138996158552,30.26709741381329,29.1924401843298,23.495197999750754,23.064139612412763,27.342952792623095,26.56635119018862
UPTOWN,95.61051433381226,92.53729417423888,35.02811242747102,33.019870950463,41.74093185766536,38.48381485535087,24.41190588485881,23.589014575219085,29.3708838291038,27.866396903063112
ENGLEWOOD,94.79850354576682,91.5764282089313,35.695249277901674,34.38951329647255,43.04788933026685,40.30412946525599,24.91415667887611,23.97147973850149,29.84338139907546,28.70545420979176
