Community,WRF_RH2_98,WRF_RH2_95,WRF_T2_98,WRF_T2_95,WRF_TSK_98,WRF_TSK_95,WRF_TW2_98,WRF_TW2_95,WRF_WBGT_98,WRF_WBGT_95
PULLMAN,93.11803970661568,90.92932718966873,35.40098541259767,34.25956591342361,43.09187090934596,40.54854260708424,25.51687167553191,24.757945478723403,29.880840607501096,28.641663283490125
KENWOOD,95.5082025631328,92.95992387899302,35.445566840176845,33.78213758154452,42.99254579777166,39.588989008093776,25.26304421825186,24.30584775172689,29.79512192607556,28.234052697606327
WOODLAWN,93.69397652513751,91.1212317304657,35.59865456501345,34.30670716535176,43.39952085613884,40.59432817315827,25.527036577650502,24.64806289957379,29.93338185809812,28.66426983143843
LINCOLN SQUARE,95.7835731506348,92.6774063110352,35.5751831054688,33.6567321777344,42.9890411376954,39.3276763916016,25.416015625,24.1796875,29.6098949432373,28.231297492981
NORTH PARK,94.31416641248804,91.35080838918265,35.803624773782474,34.29391010762101,43.57688463806479,40.466238656287885,25.645305118863547,24.388368313905424,29.74276370699439,28.538496789478167
WEST ENGLEWOOD,93.74099092269756,91.12265060987497,35.60137227376302,34.275985974844886,43.35127576716291,40.54083625479016,25.530560686686552,24.630041689262484,29.90380496785681,28.65236569485282
RIVERDALE,92.9740107380193,90.844864092991,35.347985190470695,34.243751354420795,43.06253901263924,40.57599781887511,25.56024479334841,24.784367621387634,29.88168087233489,28.67946218312615
WEST LAWN,92.863619599562,89.92989283439366,35.56487618668881,34.23840097195753,43.34916240226015,41.06589362090382,25.644133784973352,24.7393481454606,29.8220783415156,28.74598868899711
IRVING PARK,94.4827136268896,91.42214765078374,35.86285663616748,34.22510934931786,43.48661927486393,40.37248547484966,25.56599075021173,24.48283483899528,29.859728007201536,28.64149091326299
AUSTIN,93.20415460774394,90.36921801019194,35.90386238483469,34.431557077590895,43.49338757582388,40.98487584663162,25.80876832779008,24.71635067101681,29.92589076444356,28.79515335008952
BURNSIDE,93.6919860839844,91.1192150115967,35.5988555908203,34.3073211669922,43.3999572753906,40.5953842163086,25.52734375,24.6484375,29.9335289001465,28.6647653579712
EAST SIDE,93.90690208931376,91.5312819596318,35.26755369247002,33.99982312385686,42.92258151425176,40.37539235344453,25.370505653242844,24.6562315324792,29.83833149175598,28.55505169069172
WEST RIDGE,95.17720223231034,92.28161169248816,35.669111949447924,33.92621708836555,43.09904629536821,39.78388080867602,25.45948032462157,24.31139871097445,29.661773954119,28.376955143324967
MONTCLARE,93.20425388721635,90.20508577433192,35.75778937256715,34.40014742542229,43.64289271125401,41.256196434738776,25.733748911149824,24.715452825566203,29.87181956859419,28.791315022245957
LOWER WEST SIDE,95.25692827302832,92.27059308477985,35.581521943972376,33.89596617063981,43.16318830861657,39.762911165093634,25.533741747990813,24.487883225100457,29.82257699174438,28.39924353837874
WEST ELSDON,92.8648376464844,89.9289131164551,35.5654907226562,34.2382141113281,43.3474731445313,41.0645385742188,25.64453125,24.7392578125,29.8217147827148,28.745885848999
NORTH CENTER,95.77457299677393,92.67162060868468,35.552140602086745,33.63997394046723,42.91451025417432,39.27838921321868,25.405504762668382,24.174735009604827,29.59937448470181,28.227496402585587
WEST TOWN,96.51159810975535,93.730866104182,32.62363424312824,31.005751116039423,34.0459483488683,32.43307236632924,24.09313040071485,23.226365035954704,28.106490275967836,27.225917204269727
SOUTH SHORE,94.26076075756193,91.70327159563702,35.52790141250146,34.12133011095453,43.24749719330757,40.28173922336465,25.44260475852273,24.54334383877841,29.88918710939811,28.51775932673252
GRAND BOULEVARD,95.1878349304199,92.6385097503662,35.664291381836,34.0978332519531,43.0059509277344,39.4943939208985,25.411328125,24.361328125,29.792599105835,28.4463777542114
CHATHAM,93.6919860839844,91.1192150115967,35.5988555908203,34.3073211669922,43.3999572753906,40.5953842163086,25.52734375,24.6484375,29.9335289001465,28.6647653579712
WEST PULLMAN,92.7897601784668,90.56462997497556,35.27511055957032,34.210249887695326,43.11957811621093,40.67150312744138,25.64453125,24.803575,29.885034886718756,28.753099743347192
HEGEWISCH,93.62561390101196,91.30196893424866,35.27647466437957,34.02288801957419,42.958214764755546,40.49721210989191,25.371322780944627,24.69894327666937,29.85156247581122,28.604499844231107
NEAR WEST SIDE,97.51141279819596,94.85529411673431,31.28913929050256,29.633508281004172,30.243274754593664,29.12785265115297,23.514202237038887,22.698213172981056,27.38389223100659,26.586917175300616
UPTOWN,96.017590999139,93.051177135345,35.19502926597118,33.29397826970148,41.97217080952951,38.50863435293942,25.27910479552094,24.08863041626095,29.434616302817098,28.101164126001564
ENGLEWOOD,93.8989414325454,91.3294141724131,35.60790883638739,34.278337861239386,43.34544526957615,40.44305877855342,25.51129262680824,24.608715023414323,29.914030824004737,28.63455075255488
PORTAGE PARK,93.49146385719035,90.57176701556676,36.05200721477648,34.50378753837504,43.41977942806552,40.91704739099266,25.802473026582568,24.72603380926724,29.939775212167326,28.754266298228245
EDGEWATER,95.7835731506348,92.6774063110352,35.5751831054688,33.6567321777344,42.9890411376954,39.3276763916016,25.416015625,24.1796875,29.6098949432373,28.231297492981
WASHINGTON PARK,94.67381302086858,92.1164310760038,35.64180553352918,34.16982005621672,43.14134421675567,39.8727296968646,25.451194835625465,24.45998816644687,29.84102712859765,28.52142277856292
CHICAGO LAWN,92.8648376464844,89.9289131164551,35.5654907226562,34.2382141113281,43.3474731445313,41.0645385742188,25.64453125,24.7392578125,29.8217147827148,28.745885848999
EAST GARFIELD PARK,93.0752433776855,90.3020858764648,35.8632202148438,34.3917022705078,43.2629180908203,40.7322937011719,25.9375,24.7392578125,29.992949295044,28.7439422607422
SOUTH LAWNDALE,93.06308867099123,90.28052845301292,35.846020993933266,34.38283557497996,43.26780266250715,40.75148680470338,25.920575797382003,24.7392578125,29.983057429164617,28.744054537841595
AVALON PARK,93.69236402622194,91.12068387251897,35.59692993436296,34.30573233367077,43.39599730247474,40.59352435231953,25.527709634255128,24.64863873634032,29.933176293487964,28.66391576686999
NEAR NORTH SIDE,99.41999369650937,96.84018960443927,29.132532377602075,27.409531650449587,24.03739512516907,23.68096635322131,22.39606114463994,21.74794378452332,26.154692347194096,25.590228716402372
JEFFERSON PARK,93.31672984531951,90.7016663302786,36.104542847858006,34.53413663002514,43.49903230998509,40.7659737774764,25.87537139539093,24.7392578125,29.90921198336771,28.640698318776025
CLEARING,92.43422414107776,89.77986540705518,35.3860121394431,34.070428778200764,43.53878943943412,41.34273142776556,25.42970088021144,24.730336173192097,29.85721003372476,28.794151529550756
FULLER PARK,95.1878349304199,92.6385097503662,35.664291381836,34.0978332519531,43.0059509277344,39.4943939208985,25.411328125,24.361328125,29.792599105835,28.4463777542114
LOGAN SQUARE,94.49157363536196,91.48677359397368,35.37579207805377,33.82040759258392,41.97254950576689,39.27034395111271,25.3410389331557,24.34413213315218,29.620751315051763,28.510230290075228
HERMOSA,94.0234375,90.9788055419922,35.9644683837891,34.4260192871094,43.66298828125,40.7417541503906,25.618749618530277,24.58984375,29.9481052398682,28.7866239547729
NORTH LAWNDALE,93.0752433776855,90.3020858764648,35.8632202148438,34.3917022705078,43.2629180908203,40.7322937011719,25.9375,24.7392578125,29.992949295044,28.7439422607422
BELMONT CRAGIN,93.48026148550916,90.54220774298504,36.005070644397264,34.48462256894378,43.465286474797885,40.955666581923786,25.78235536334785,24.716886795824998,29.930534851384035,28.761372806755208
ALBANY PARK,94.5526183720712,91.52471246586182,35.81096953141311,34.19248787486779,43.46915286538383,40.2998335809945,25.58075936577432,24.41603341302368,29.789708366000298,28.55999886605982
HUMBOLDT PARK,93.62497813207142,90.69442781400896,35.921920892244444,34.41159825620184,43.494866889802665,40.73777858829072,25.752698007935397,24.652631982390723,29.96695004544145,28.768687837657893
GAGE PARK,92.8648376464844,89.9289131164551,35.5654907226562,34.2382141113281,43.3474731445313,41.0645385742188,25.64453125,24.7392578125,29.8217147827148,28.745885848999
LINCOLN PARK,99.31517599113974,96.72906343289156,29.23880847480528,27.52129845436065,24.332264815828417,23.9480628761085,22.446636058867057,21.79226306899004,26.212830258908014,25.643384234834077
MORGAN PARK,92.87215546042052,90.66994130414922,35.33377128642994,34.20577057744123,43.21172225029915,40.72794582136383,25.662700946514423,24.791145073188527,29.90884925795125,28.7548762022794
FOREST GLEN,93.6070348468297,90.93018263225822,36.00769355559017,34.48016018397371,43.51535642704498,40.70012923227229,25.78545151509029,24.635496327574824,29.856048474378955,28.623089449170628
LAKE VIEW,96.24361536579752,93.34970872530376,34.80715204382461,32.92002050748438,40.86904898694775,37.60564660513276,25.112802419354843,23.961819556451616,29.237252945028324,27.95179172331292
WASHINGTON HEIGHTS,93.3102068745498,90.99422625428208,35.474821442107306,34.285678203994614,43.24843660058514,40.59907197343542,25.5840444001182,24.71931331264776,29.917515949943667,28.698985086265196
EDISON PARK,93.45960566023165,90.76750816322117,36.02952788783133,34.5121746444317,43.55312699241913,40.797051717101866,25.73340454717457,24.63433006432896,29.9678003093669,28.72537136847749
CALUMET HEIGHTS,93.71422989328956,91.20566489468712,35.485520983653466,34.213810302345635,43.16689287124925,40.48592182815455,25.5488778861465,24.66028127488057,29.912776217612485,28.61476263119158
GARFIELD RIDGE,92.496481806444,89.8030193280803,35.407939023212414,34.09241014295022,43.51341446564944,41.30759494999271,25.45634986644327,24.732157776484183,29.85104805244193,28.786580613841
GREATER GRAND CROSSING,93.6919860839844,91.1192150115967,35.5988555908203,34.3073211669922,43.3999572753906,40.5953842163086,25.52734375,24.6484375,29.9335289001465,28.6647653579712
OHARE,93.02986639629007,90.22372325601788,35.74126703508518,34.289761176898345,43.64238435581382,41.18038055445748,25.742916620055137,24.59136946876321,29.869138861069743,28.7099387516372
SOUTH CHICAGO,93.79299685532376,91.36629482932426,35.32446764632471,34.07867663805333,42.85140149745186,40.31722418937748,25.566038595124084,24.66930433788727,29.878440719840825,28.537754805363
DUNNING,93.31589075455452,90.43053029808382,35.94395083534294,34.44893913349698,43.39338004049743,40.98359203701549,25.805075647463006,24.717164376321342,29.909636023684747,28.742074028886105
ARMOUR SQUARE,96.29902316636566,93.23160354759662,35.450527016678286,33.668149275843874,43.10781969489542,39.285455621625296,25.334366679512332,24.361328125,29.73949241167757,28.236342044154583
MCKINLEY PARK,94.9441840056122,92.0235400715812,35.60965399820302,33.974632700935736,43.16479846391525,39.88437101645551,25.556315957991803,24.50785332351434,29.831481901387697,28.45062487242649
ROGERS PARK,95.78639325462922,93.10744401688072,35.528519497808155,33.475565526526495,42.8589120569628,39.49628624506025,25.263351552902336,24.195883561117935,29.655681678996903,28.19401883844662
WEST GARFIELD PARK,93.0752433776855,90.3020858764648,35.8632202148438,34.3917022705078,43.2629180908203,40.7322937011719,25.9375,24.7392578125,29.992949295044,28.7439422607422
NEW CITY,94.8499345550074,92.24437510107212,35.64991995744446,34.11825288197659,43.05562833634156,39.722785263186296,25.44524956951904,24.416301320263248,29.796834236980484,28.489943839444354
BRIGHTON PARK,92.9018406313373,89.99454111008116,35.61785089282263,34.26520729253475,43.33260287767192,41.00610835972496,25.696054172672984,24.7392578125,29.851828924710087,28.745544040026324
BEVERLY,93.06542688395326,90.79758021826468,35.416097611108974,34.21599285096122,43.312840868641,40.75024635029581,25.651519495412856,24.757875904199015,29.928634099482466,28.741716975129314
OAKLAND,95.78081915396233,93.03041306601628,35.4714707042553,33.77238386648672,43.03887148821797,39.46050714563444,25.30705078125,24.33351779513889,29.77319836016052,28.2582158371254
NEAR SOUTH SIDE,97.30208614873337,94.36717312265576,33.4912091315176,31.719617486642797,37.21990514321877,34.45740366826774,24.42393392971759,23.553967927631582,28.630171224180295,27.411519318704265
DOUGLAS,96.26725100841584,93.21464524188828,35.456639172075654,33.68043521148989,43.10490696557046,39.29142978552617,25.336567234848484,24.361328125,29.741010889123945,28.24234758627532
