Community,WRF_RH2_max,WRF_RH2_min,WRF_T2_max,WRF_T2_min,WRF_TSK_max,WRF_TSK_min,WRF_TW2_max,WRF_TW2_min,WRF_WBGT_max,WRF_WBGT_min
MONTCLARE,72.2962646484375,41.151496887207,30.6386962890625,21.4588562011719,37.1099487304688,19.38564453125,20.4975166320801,18.0362606048584,25.6329612731934,19.1204071044922
LOWER WEST SIDE,72.99264650457985,41.823271372196906,30.450116459656368,21.464190038483235,36.9063641682102,19.459530215695857,20.613298855565088,18.15922966689567,25.618218410621875,19.19552154555612
WEST ELSDON,72.9943084716797,41.6705551147461,30.5817504882813,21.4921508789063,37.1223693847656,19.5208374023438,20.650369644165,18.1330680847168,25.7103519439697,19.2165451049805
NORTH CENTER,72.75235921648277,41.85476000772215,30.31776419177932,21.435237069658577,36.76077557929127,19.48322400156934,20.42167168836041,18.08063596480506,25.58254477273747,19.126777253218982
WEST TOWN,73.54482675129803,42.28128744099684,30.199993941308225,21.37706753790308,36.83177725559642,19.7155498602691,20.43341705107484,18.14965430251534,25.57705761922322,19.121943081373693
SOUTH SHORE,73.97436322298917,42.65742270440767,30.21794796567977,21.391057933460576,37.10169552889738,19.854666808157305,20.531121245297523,18.19104160106544,25.57009110017256,19.17253420714173
GRAND BOULEVARD,73.6302261352539,42.4606895446777,30.1392456054688,21.3776184082031,36.7224670410156,19.4845825195313,20.5850887298584,18.1623649597168,25.5217189788818,19.174295425415
CHATHAM,73.3265686035156,42.0015563964844,30.5333190917969,21.4773498535156,37.1813903808594,19.5058227539063,20.6742534637451,18.173828125,25.5766773223877,19.2350978851318
WEST PULLMAN,73.6655654907227,42.7579803466797,30.5664001464844,21.4447570800781,36.9025512695313,19.5378051757813,20.7723331451416,18.1403923034668,25.5808448791504,19.227933883667
HEGEWISCH,74.29016115766396,44.13619126310567,30.165787462199336,21.333812601791557,36.48410427826624,19.51937308875797,20.72457174742264,18.130591261011528,25.459290857139024,19.198138236792424
NEAR WEST SIDE,73.04121127827452,41.86122621971731,30.4081740192022,21.45527537869792,36.884364320369,19.46306267963688,20.60430203796262,18.15736220826657,25.60886159233177,19.19141744383547
UPTOWN,75.82641514645347,43.72538385511952,29.49531002768989,21.120668512658245,36.23176910786689,20.541781345801997,20.140802576572096,18.221131336839893,25.3789131067976,18.96977868864809
ENGLEWOOD,73.36858056914556,42.065078898070496,30.478797797138004,21.46355169732066,37.11789690691217,19.502884101301756,20.661917244998904,18.17224216036698,25.569073664328464,19.22668567538612
PORTAGE PARK,72.30699969763045,41.19495904856713,30.61812291638606,21.459736720995,37.08389776821799,19.384048251448004,20.49348626191591,18.038768972199545,25.630427921777517,19.122379664717062
EDGEWATER,75.8203811645508,43.5353851318359,29.4937377929688,21.1087280273438,36.3045593261719,20.5288635253906,20.1421318054199,18.2120418548584,25.3978290557861,18.9491577148438
WASHINGTON PARK,73.52587961342068,42.30291658644398,30.27466196550318,21.411889349471,36.88016790233343,19.491881349128136,20.615728608270103,18.166304073031903,25.540604438293016,19.195189111647757
CHICAGO LAWN,72.9943084716797,41.6705551147461,30.5817504882813,21.4921508789063,37.1223693847656,19.5208374023438,20.650369644165,18.1330680847168,25.7103519439697,19.2165451049805
EAST GARFIELD PARK,72.84135614986536,41.77392243035245,30.449681363818687,21.46514745582464,36.99497330217881,19.43860128157497,20.567200127557783,18.13771860123791,25.63735968460517,19.181583822848427
SOUTH LAWNDALE,72.68028259652435,41.65277372864731,30.562902455437744,21.50359920925566,37.068667884609134,19.477819275082396,20.606710422707152,18.144415302145312,25.691474229068067,19.197023657570877
AVALON PARK,73.32890626088938,42.0041640125993,30.532291376282352,21.476940139375746,37.17979382966696,19.50600626772801,20.674020808047192,18.17368495134665,25.576493689463035,19.234973648847124
NEAR NORTH SIDE,75.04658834204542,43.30236204556278,29.57581911477248,21.197445786096846,36.32987746568046,20.13816906168887,20.266747359168143,18.185939750577745,25.402312281869225,19.03692076132065
JEFFERSON PARK,72.68795904873875,41.69482809236151,30.47119244608643,21.387146240587867,37.100273656661045,19.294374275943944,20.412162995246423,18.025709975180018,25.371606754980537,19.09146996998879
CLEARING,73.00040907635562,41.976419538550346,30.52969703166595,21.422318157476976,37.3686852334132,19.54025356830911,20.701873794528613,18.070263020634773,25.715440503029868,19.14648416175607
FULLER PARK,73.6302261352539,42.4606895446777,30.1392456054688,21.3776184082031,36.7224670410156,19.4845825195313,20.5850887298584,18.1623649597168,25.5217189788818,19.174295425415
LOGAN SQUARE,72.8047709707888,41.86623284476144,30.35732774438324,21.435423980144297,37.10238972539492,19.490617181055345,20.435029669578057,18.10089987346107,25.650646032013466,19.134921470784302
HERMOSA,72.50911387423706,41.67976512800767,30.433204532616063,21.464837040747984,37.13600730968111,19.388972187583114,20.461027971062205,18.08599007828252,25.666868105277175,19.148528061201574
NORTH LAWNDALE,72.62919982451965,41.66168947725988,30.52946923112069,21.493840747172623,37.09490242430621,19.454149610636637,20.568385696943917,18.13117964907065,25.686331915455813,19.184124430464625
BELMONT CRAGIN,72.32227642221864,41.218157433631696,30.612307581302947,21.459659458386238,37.10971290647289,19.3858306998214,20.49278370762065,18.042337952663743,25.6365745550979,19.123912975997435
ALBANY PARK,72.56975665205378,41.69042024687699,30.41889414599108,21.42847281145049,36.92755635764719,19.33231646243049,20.429627336873843,18.048561501517487,25.494092941284173,19.119354825926028
HUMBOLDT PARK,72.59134533120782,41.70449970539922,30.440131631837787,21.46439878345681,37.14675414688514,19.402232441661805,20.48473802553141,18.09969956264729,25.66854396837105,19.156293254333814
GAGE PARK,72.9943084716797,41.6705551147461,30.5817504882813,21.4921508789063,37.1223693847656,19.5208374023438,20.650369644165,18.1330680847168,25.7103519439697,19.2165451049805
LINCOLN PARK,75.74442100253587,43.75394610626089,29.52010428590083,21.134541383746,36.22529575570376,20.51784498667816,20.14847401636596,18.221624236018688,25.37850152852692,18.9831474353036
MORGAN PARK,73.4991347029969,42.62371759100275,30.57832681844525,21.44626983810257,37.14789211985833,19.543626005570992,20.801501695926387,18.123577258089096,25.62601591597549,19.216607382009308
FOREST GLEN,72.7631798677041,41.74265325841768,30.445438245316648,21.37445113491005,37.09488452320373,19.28450544115523,20.401351941471404,18.025103152637747,25.34443044259519,19.08692814732941
LAKE VIEW,75.8290481567383,43.808292388916,29.49599609375,21.12587890625,36.2000061035156,20.5474182128906,20.1402225494385,18.22509765625,25.3706588745117,18.9787769317627
WASHINGTON HEIGHTS,73.49059073806656,42.36754875694139,30.54932521281985,21.46157998520148,37.04647531832556,19.521297306334397,20.721708880906213,18.15765035161829,25.578693776172013,19.23163161491952
EDISON PARK,72.27789230423664,41.42060109127908,30.629305405140435,21.43941779728496,37.32521239741665,19.325907280514876,20.47495898565299,18.00348294370711,25.47469443774489,19.097076945300035
CALUMET HEIGHTS,73.4641515452391,42.15502777342586,30.472832843756265,21.45323610730991,37.08742528052847,19.51662346906725,20.66056050100145,18.165401632466907,25.565869597416786,19.227785952379737
GARFIELD RIDGE,72.956948426798,41.65790966834501,30.55668698456293,21.434795753235687,37.37704517504572,19.50141229724091,20.671437077150365,18.07829918831996,25.776920995965305,19.15633013931559
GREATER GRAND CROSSING,73.3265686035156,42.0015563964844,30.5333190917969,21.4773498535156,37.1813903808594,19.5058227539063,20.6742534637451,18.173828125,25.5766773223877,19.2350978851318
OHARE,72.04263401943595,41.50106828280338,30.525954852788253,21.431294333788493,37.07834221593312,19.35201348342284,20.468909878918424,17.956279861346882,25.52904853723939,19.060510417277964
SOUTH CHICAGO,73.71668255751801,42.45124440677402,30.357724109327982,21.41180731926032,36.947608461888834,19.56671853779514,20.62798677598757,18.15642473348861,25.55171585017351,19.21002640847292
DUNNING,72.2299268049115,41.23308547102622,30.64865579423643,21.466323846087164,37.13810516421947,19.375653282633287,20.49503221169084,18.03162308626397,25.60249451199749,19.12064170837403
ARMOUR SQUARE,73.59319148897589,42.423664276909896,30.157302945397944,21.382647034512487,36.73314894603505,19.48312732371519,20.58672735188573,18.1621828421349,25.527324274516392,19.17552837234972
MCKINLEY PARK,73.0533032776879,41.87429580688477,30.428792084240555,21.457709840868365,36.9023548563973,19.465728659708,20.61292896583429,18.157897699074667,25.614792977004747,19.194815288606215
ROGERS PARK,74.58922382420346,42.44296254338442,29.6304906596716,21.12147764538667,36.56949023872393,19.616315956959266,20.24338918353183,18.05165328323402,25.220486667876767,18.975916216941705
WEST GARFIELD PARK,72.5238876342773,41.6857681274414,30.4375549316406,21.4641967773438,37.1877075195313,19.3924194335938,20.4624881744385,18.0894412994385,25.6769580841064,19.1494693756104
NEW CITY,73.53772632100997,42.34575754611424,30.203611830542865,21.39427816287228,36.78063635228254,19.48985611093737,20.594584412700566,18.1581034717119,25.54915730184462,19.180441012706464
BRIGHTON PARK,72.98996329268277,41.69448790479532,30.56022399449865,21.48774920845351,37.08599718272978,19.51009850792677,20.643860812242146,18.137561048667948,25.69491670002063,19.212907071561386
BEVERLY,73.37122738824065,42.37271848529179,30.57304312545145,21.45331641004047,37.2547361062965,19.537887209271087,20.777911080553583,18.125510643802247,25.6306879289906,19.21315908465657
OAKLAND,73.83100738525391,42.654754214816585,30.06016574435769,21.35805822301792,36.725639060691535,19.62705937138315,20.53560956319173,18.17085675840025,25.513121838039787,19.15643179151744
NEAR SOUTH SIDE,73.73376379637418,42.50338638854116,29.98395892670897,21.350243944748357,36.64673972760299,19.497971391983967,20.54121010355528,18.15078722129892,25.494534486371496,19.1565750988824
DOUGLAS,73.63593014803799,42.46620274553391,30.136999018505417,21.37706272112398,36.72255715521093,19.488630157368004,20.583683071714457,18.162606203997576,25.52147474192606,19.17378793581564
