Community,WRF_RH2_98,WRF_RH2_95,WRF_T2_98,WRF_T2_95,WRF_TSK_98,WRF_TSK_95,WRF_TW2_98,WRF_TW2_95,WRF_WBGT_98,WRF_WBGT_95
NORTH LAWNDALE,95.900503588522,93.3489042960066,34.04861017685368,32.271902400821325,41.76210786510449,39.37341171882675,25.07065109167685,24.26707177188809,29.70889597978004,28.330421559304504
BELMONT CRAGIN,95.7540179216899,93.2200367572753,34.12012434084823,32.37500554892828,43.047653453937095,40.46477146688655,25.03962324849872,24.158022724835572,29.627398000842057,28.276811097123
ALBANY PARK,95.65150053189896,93.19190585142786,34.20721698846685,32.34419092712221,43.59972225853947,40.92754736172481,24.972412554075596,24.07285262978142,29.666594687011944,28.21011301757497
HUMBOLDT PARK,95.22200728698223,92.68458513796678,34.23493010052924,32.44029758212369,43.58160877239956,40.84296710775703,24.96885033603223,24.129189185146775,29.636014251002997,28.213464789582268
GAGE PARK,94.82943700167696,92.25141373072918,34.18008528760898,32.33548222715873,42.96610861339423,40.60269361559716,24.973110138174803,24.20446557679948,29.64498343440742,28.29000874595351
LINCOLN PARK,96.6294824082007,94.25397005800164,32.57502387577235,30.79866459332356,37.84949725437304,35.4639593653455,24.318878911806536,23.603762196612728,28.625761571479924,27.235517566946765
MORGAN PARK,97.881110228025,95.37624364632828,33.536550630842015,31.73597954498546,37.688526887160094,36.015392673932595,25.43060470413376,24.48374318552541,29.85238105111066,28.560506564902777
FOREST GLEN,96.15595384624646,93.72292373213972,34.0811444070306,32.177329536223105,43.35197574454301,40.9570731176457,25.00797617737676,24.076653279049296,29.74349435457042,28.30993550764005
LAKE VIEW,95.90439539071912,93.61816594250318,33.89543823789096,31.96004196768595,41.91518368081812,38.95816117700285,24.74951696908602,23.91190723706318,29.371808620575976,27.760770047437305
WASHINGTON HEIGHTS,97.4922477722168,95.0302848815918,33.5536651611329,31.7589508056641,37.4580596923828,35.87197265625,25.4365234375,24.47265625,29.8244720458984,28.5823888778687
EDISON PARK,99.04202529568484,96.83486637073136,33.37179346479151,31.377634190502608,37.55959125599632,35.86604600246211,25.41289377838042,24.42109848007064,29.83467687959025,28.42759915245048
CALUMET HEIGHTS,95.02306801619804,92.32530783999498,34.11716097497639,32.26858433037053,43.192406577335085,40.48526609870284,24.919872113853504,24.12109375,29.698377684332037,28.201504284561047
GARFIELD RIDGE,97.74223277517056,94.90220176013791,33.753386530164335,31.9753765763626,39.46210666759763,37.50547495085125,25.295070806670463,24.448278831496257,29.774966715104917,28.490345664012885
GREATER GRAND CROSSING,95.03321755240904,92.41884080161202,34.0703254396895,32.200313497459035,42.63824336349524,40.35029298696803,25.02538684353824,24.190363039236445,29.669100775015533,28.32457679238921
OHARE,98.64265042072924,96.35260270433908,33.5672666421665,31.60988305245625,38.90038955798252,37.143446765307225,25.26725990531105,24.339599092784585,29.780680822113336,28.36650468743153
SOUTH CHICAGO,95.0479198685612,92.4382633301149,34.192325204136935,32.35250600791842,43.11680896437317,40.24240478147951,24.890154367469883,24.12109375,29.686826651699576,28.12166782976636
DUNNING,98.99883845567484,96.54244886471476,33.39117235410109,31.44427651808868,37.95979994644542,36.00233408825095,25.476407358992752,24.476868062896408,29.869094248719563,28.48060665142136
ARMOUR SQUARE,96.06099717777408,93.64951477991625,34.46772181763244,32.39152901824815,43.13914942035769,40.27634402048427,24.768449586603143,24.0625,29.620563658470537,28.012497839906285
MCKINLEY PARK,95.40622306511052,93.09683466583004,34.36294168441024,32.41421133572941,43.17252989972229,40.41768015251788,24.821048924180328,24.10793417008197,29.6357851019062,28.097865225057127
ROGERS PARK,96.57052925681604,93.80605665061633,34.212129964992535,32.13084611541225,43.68071184650392,40.55903365207831,24.8182082117629,23.93098798372236,29.63698465759692,27.974806124220876
WEST GARFIELD PARK,95.2427513122559,92.4258460998535,34.210726928711,32.3909774780274,43.5657623291016,40.8634735107422,25.0,24.1650390625,29.6788162231445,28.2553882598877
NEW CITY,94.9532357459254,92.84157315275814,34.24624766319288,32.39837643919278,42.84922942937103,40.21616389995814,24.841264702019625,24.07954595201962,29.565909563946807,28.056740256689626
BRIGHTON PARK,94.79699449680588,92.37577337331004,34.19185837772379,32.376382396013,42.914265992417576,40.50345443650174,24.95773913714992,24.197449032125206,29.65479366641851,28.264452444859007
BEVERLY,97.93742734307378,95.40883304000997,33.549930981169744,31.738141134042728,37.68348768580191,36.00761486476127,25.42403763452717,24.47265625,29.846318768950155,28.548526646809968
OAKLAND,95.42447408040364,93.23089147497107,34.334885886863425,32.39624882450813,42.925498340748014,40.178873810944765,24.80251736111111,24.0625,29.57959849039717,28.01922600357621
NEAR SOUTH SIDE,96.1137718200684,93.6842231750488,34.4787353515625,32.3911376953125,43.1568634033204,40.2844253540039,24.765625,24.0625,29.6239601135254,28.0119400024414
DOUGLAS,96.0312035346754,93.62992034038706,34.46150418573758,32.391749937526306,43.12914908566467,40.27178174670698,24.770044191919183,24.0625,29.61864620786726,28.012812764074667
