Community,WRF_RH2_98,WRF_RH2_95,WRF_T2_98,WRF_T2_95,WRF_TSK_98,WRF_TSK_95,WRF_TW2_98,WRF_TW2_95,WRF_WBGT_98,WRF_WBGT_95
JEFFERSON PARK,99.43680703667596,97.17788483921626,32.931545815780844,30.851415580396,35.6387689966033,34.062038883371315,25.743887529409992,24.637182522924714,29.94361354595905,28.568483138636715
CLEARING,97.78184945513526,94.62974274169048,33.99575557624118,32.2612713669081,41.98888403038702,39.84680040659054,25.23335077917036,24.34522654170364,29.908441084258374,28.46789974053557
FULLER PARK,95.4600563049316,92.9464492797852,34.2424224853516,32.338525390625,43.8531127929688,41.3649230957031,25.0,24.12109375,29.6385494232178,28.340838432312
LOGAN SQUARE,96.42165294244424,93.89296622068989,33.718799341806005,31.60969910236621,42.011360998686825,39.48022592200999,24.740466081133544,23.850407002135093,29.327259160391264,27.79212699558424
HERMOSA,95.8967399597168,93.1029396057129,34.1771362304688,32.1421829223633,43.872640991211,41.2846542358399,25.0,24.0478515625,29.6352199554443,28.205472946167
NORTH LAWNDALE,97.374305327911,94.75061965321694,33.83704415859457,32.08759040086629,40.106703725207474,38.10558248178924,25.28194661912971,24.356491685579613,29.87520580997677,28.40665272760653
BELMONT CRAGIN,98.31758256824418,95.66952445543184,33.577481909019134,31.669260180252184,38.94673294708807,37.107991780953874,25.311501096922367,24.404128622524663,29.783775424493644,28.442964530925156
ALBANY PARK,96.14644329809896,93.48967566313564,34.144353506879256,32.013407557938585,43.622781205307625,40.95643264316547,24.982156833447178,23.992419633709016,29.608540420207948,28.099961885337628
HUMBOLDT PARK,96.69349003361536,94.02667099697696,34.007178581544544,32.07055206590955,41.94957493220311,39.63806343881968,25.13366629108169,24.19078366803606,29.752127623421067,28.26968730325216
GAGE PARK,95.67425064949876,92.90457794365967,34.29924581101134,32.515601393986536,43.83951089657975,41.24389408376344,24.9680912596401,24.09630061053985,29.676324716876877,28.317954549323623
LINCOLN PARK,99.85503289994614,97.26919462060178,28.03472420704651,26.802395823059488,24.33126893565805,23.950012441447896,22.884465571657174,22.517975417852064,26.24001622586633,25.59873327252538
MORGAN PARK,98.21852098140089,95.8488110251479,33.58231362458119,31.880579925893443,38.1737436608954,36.41409047986124,25.36354785961109,24.460271479009272,29.840848715488708,28.561335643896687
FOREST GLEN,98.6515870317271,96.33890903096804,33.18411595411706,31.093508408774795,37.49127776669789,35.66879922302682,25.56779510068221,24.451364436619723,29.8550227468786,28.451164040766965
LAKE VIEW,96.61766792707544,94.3635032202608,33.56886223905831,31.42765402024793,41.42387692031043,38.9209943217616,24.66883820564517,23.805191532258068,29.24997176754858,27.661106098339125
WASHINGTON HEIGHTS,98.1945373535156,95.8529243469238,33.5338195800782,31.7735305786133,37.4455810546875,35.5048156738281,25.345703125,24.4140625,29.8173442840576,28.5415754318237
EDISON PARK,99.31301900669254,97.44992675742756,33.00135811845184,30.88243735243168,35.876007908456415,34.37732673591133,25.553737544147324,24.415067640010093,29.846593101570758,28.435679370291208
CALUMET HEIGHTS,95.84772479306363,93.31485259791091,34.27388307413485,32.372712104943204,43.51466008666222,40.82736247360327,24.919872113853504,24.0625,29.68045012310049,28.27673680736759
GARFIELD RIDGE,97.7321955707174,94.61664615908178,33.99707125968185,32.265737553915805,41.96802820324808,39.834826305985466,25.232798261190023,24.33970136190028,29.897933062776005,28.475787690100532
GREATER GRAND CROSSING,95.79283510560796,93.26176369547962,34.17787904053132,32.28688086195508,43.16294312429417,40.68095828484395,25.02078669530494,24.13684353823814,29.66809580662284,28.340220498438605
OHARE,98.693660533645,96.21637180100744,33.540443006233794,31.65925016528311,39.53610362695022,37.74717628843847,25.25412181284384,24.33916763647903,29.678234420304936,28.40555469474193
SOUTH CHICAGO,95.9094665067742,93.5740383607796,34.29655369034741,32.40455033635524,43.56420359416182,40.90673749073441,24.890154367469883,24.0625,29.655854431519987,28.319096204458944
DUNNING,99.54785854347664,97.2537159823248,33.06748713542606,31.05306554556397,36.42525392542146,34.769571229317734,25.557003407203258,24.549725347327094,29.883717525347382,28.538297828321767
ARMOUR SQUARE,95.90497685248542,93.123085039079,34.34787294533219,32.417761151779914,43.22962594481329,40.46578458948523,24.891811764293724,23.95393405794563,29.656572382118643,27.95848030145926
MCKINLEY PARK,95.6115348815918,92.8287048339844,34.3285308837891,32.5412231445313,43.9216796875,41.2742935180664,24.94140625,24.0625,29.6561542510986,28.2662410736084
ROGERS PARK,97.39079315082448,94.69299623128532,34.28138343192435,31.854308958311368,43.053971574113184,40.11696849513704,24.779719172297305,23.825997017525346,29.496955350927376,27.775178915745474
WEST GARFIELD PARK,97.719499206543,95.1269779205322,33.7407989501953,31.9987579345703,39.3596374511719,37.4850708007813,25.3486328125,24.4140625,29.9181015014648,28.4341487884521
NEW CITY,95.59922702619188,92.83827174202516,34.321534450761725,32.5247536562382,43.91610852726259,41.281657303501305,24.946167077690884,24.06726082769088,29.654723833143308,28.27230221785983
BRIGHTON PARK,95.74445680872807,92.95877459100286,34.30319712480174,32.52185163733599,43.75230686495685,41.1498075218138,24.96360937178233,24.080695917421743,29.668681122404323,28.286373451082085
BEVERLY,98.44560536187387,96.07834033118056,33.547300340091226,31.83691880543132,37.86778814602505,36.18544724006088,25.402974690697786,24.49632169498721,29.8507803342842,28.57472072223079
OAKLAND,95.6406669616699,93.02236316822196,34.284040549949374,32.36653091995804,43.59336751302087,40.99482681839555,24.95659722222222,24.053276909722225,29.6455941800718,28.184308687845853
NEAR SOUTH SIDE,97.17093847859964,94.4374320797804,32.37356539960083,30.657624679780877,37.24686584080906,35.2149354770646,24.25625802310655,23.49268706374358,28.586329705234643,27.191029357665307
DOUGLAS,95.9109261807528,93.13595795037374,34.34631630842932,32.40843737566911,43.2046941213897,40.441028207078965,24.89165088383838,23.951798255997478,29.65613569805514,27.95008327021741
