Community,WRF_RH2_max,WRF_RH2_min,WRF_T2_max,WRF_T2_min,WRF_TSK_max,WRF_TSK_min,WRF_TW2_max,WRF_TW2_min,WRF_WBGT_max,WRF_WBGT_min
HERMOSA,82.91568250602043,51.841317387744965,27.08629423260461,19.49392568663978,37.14129247539206,19.328289598778703,19.631832090352603,17.521848208061478,24.37297680247254,18.027932103955667
NORTH LAWNDALE,85.27360298114114,54.30261988613195,26.89552944492361,19.06166604324426,34.96889013364996,18.20672909187873,19.899917320166207,17.369306987890337,24.449073868756862,17.76767266396035
BELMONT CRAGIN,85.18787123974917,53.6343797667899,26.95405343077269,18.87820549414848,35.378857917556545,18.181877675982346,19.835161163290827,17.167953776467847,24.48319162898379,17.567302664586865
ALBANY PARK,82.99555883077542,52.891121964492285,26.73559321280172,19.51221243436219,37.12028266429613,19.270075778463248,19.56625315487278,17.521220964015995,24.199455441890077,18.03170373357276
HUMBOLDT PARK,83.82889966106599,53.36095621392619,26.91642043473389,19.343220102277343,36.11611280410855,18.86569415629864,19.73982453665769,17.477930135915617,24.372616868910693,17.943712231454057
GAGE PARK,83.24245755310842,51.73896955867654,27.32549769541294,19.39132232273758,36.37019496417598,19.00732042170434,19.85697807272785,17.450765320451847,24.52363701847344,17.94971165399629
LINCOLN PARK,84.5102521806828,78.2197806411244,22.408442030319296,20.263081466219013,21.422753906249994,20.95151678874858,19.514167213168637,18.360256235765696,22.692877399124395,18.871699166331805
MORGAN PARK,88.02848487633925,54.83529495013936,27.3012879612682,18.284008189610077,33.212498629224186,16.941330706418192,20.432004024039248,16.924730696520964,24.91997551066536,17.15526800430741
FOREST GLEN,88.62097488994331,56.40309967524571,26.61467826735808,17.991530770315247,33.08941477386046,16.534254326618893,20.05735554963769,16.658996406071623,24.54682387365421,16.903023824557465
LAKE VIEW,84.5757827758789,78.7962799072266,22.3090759277344,20.2747741699219,21.0327392578125,20.9908386230469,19.5131130218506,18.3773136138916,22.6582336425781,18.8875980377197
WASHINGTON HEIGHTS,87.12255760776051,55.768035263410205,26.958662033381696,18.578455599881828,33.06513444856928,17.22552726390889,20.26576885827605,17.096867333630886,24.671739696986645,17.365717912678477
EDISON PARK,89.9600862104645,57.624291640357725,26.50647791180194,17.672043163865414,32.17698642642176,15.93947892482539,20.150487524469483,16.493341605670523,24.61079327826785,16.663690730613638
CALUMET HEIGHTS,82.74692091729227,64.07270745441414,25.058002156057167,19.96107998015778,31.111648365190856,20.227992374881804,19.774717886129007,17.94979186695853,23.74060898799047,18.467550978690948
GARFIELD RIDGE,86.12352348211081,51.987371798975104,27.54388973140998,18.8092085577342,35.5257475506106,18.14286392199646,20.083944951008636,17.201328019934817,24.73463881734673,17.595640263778506
GREATER GRAND CROSSING,82.41759016806944,54.3766706613773,26.7083423556648,19.67030905335516,36.32609419944251,19.30694430592218,19.7621395250181,17.630613154078688,24.20658005772577,18.163248034437537
OHARE,88.78100930180425,54.446429388794485,27.104793230558005,18.01303154827931,34.167291580051625,16.904019628678977,20.16081612224152,16.74861018002864,24.8239275770474,16.97328190587608
SOUTH CHICAGO,83.65726491695014,75.15498851572583,23.2179005187883,20.238426557793684,23.289500692502155,21.148253280981063,19.829604208941337,18.31938337631357,23.13835631024201,18.789754147948194
DUNNING,90.4188364524922,57.58577228247743,26.670277014444057,17.48534726552176,31.564946658112277,15.623244394056377,20.30219138953951,16.367129985172213,24.73066176319725,16.524504550667732
ARMOUR SQUARE,81.37466285260801,56.2519525690464,26.253495993849413,19.945353336077687,36.41963940265466,19.63816979241476,19.616362727811016,17.757208832710862,23.96102275762857,18.344630878602423
MCKINLEY PARK,82.04606735979922,53.80518675006802,26.733515504930825,19.77707429479385,36.91573116114885,19.53058091460685,19.631807621189772,17.67545095975282,24.187883270763937,18.2571784222712
ROGERS PARK,84.40983492970763,73.05623791903187,23.082642771278024,20.019722948379,24.95362146176051,20.326925992848533,19.372747149455776,18.12089946639042,22.89914574142757,18.619428001984907
WEST GARFIELD PARK,87.0243759155273,54.6501731872559,26.975000381469727,18.6698547363281,33.8542724609375,17.4746337890625,20.0529670715332,17.2000255584717,24.5880813598633,17.4956474304199
NEW CITY,81.41878109080699,55.61051805804831,26.387444868851528,19.91536079315896,36.512476476597605,19.631502049686794,19.632280208116523,17.73516141992572,24.01755006297181,18.320252291376324
BRIGHTON PARK,82.244070181933,51.48316688631861,27.254376061233707,19.63867954712919,37.08238453244458,19.44901215806241,19.73066268367859,17.5713928056117,24.409383394376466,18.131055342503025
BEVERLY,87.94893809650344,55.35682323135449,27.15690998516207,18.334419247257784,32.95402081260064,16.932932896906834,20.38919292374572,16.964918658862935,24.85748676590796,17.19597375098469
OAKLAND,82.71819229125977,68.24231910705568,24.24615325927733,20.206681823730506,28.087246704101563,20.531378173828102,19.680021572113063,18.156997966766365,23.38650321960449,18.6890245437622
NEAR SOUTH SIDE,81.48912920970207,56.98360366723352,26.12553087266327,19.976682893608647,36.34151717101502,19.63015148471347,19.610003717444563,17.794893286806627,23.927135553225323,18.37888493617476
DOUGLAS,81.3363541882447,56.48025520401775,26.211066002637047,19.958037877965907,36.33608675870026,19.651106873586095,19.61613713530984,17.764813439211874,23.943053614812253,18.35223127294468
