Community,WRF_RH2_98,WRF_RH2_95,WRF_T2_98,WRF_T2_95,WRF_TSK_98,WRF_TSK_95,WRF_TW2_98,WRF_TW2_95,WRF_WBGT_98,WRF_WBGT_95
PULLMAN,96.13441504377,93.12599714157427,34.21412126094741,32.44266988470202,42.16047407758997,39.91495024498473,25.075297643783244,24.297062001329785,29.67840406742504,28.483395584593406
KENWOOD,95.4473731994629,92.7319297790527,34.4597503662109,32.6366363525391,43.5443237304688,40.8251434326172,24.82421875,24.0625,29.6124946594238,28.3306369781494
WOODLAWN,96.5191842125398,93.59351287195514,34.089584885497175,32.075247305380785,41.61950838701736,39.29044205224064,25.1255879145578,24.311640500133187,29.753217120366184,28.5263366069194
LINCOLN SQUARE,96.3781890869141,92.8079490661621,34.6622314453126,32.3989501953125,43.6793060302735,40.8289352416992,24.70703125,24.00390625,29.4752601623535,27.9529161453247
NORTH PARK,95.96647048290868,93.13339488636664,34.31209196194987,32.34881533802711,43.79550251229104,41.4874195172884,24.861498635912696,24.10688450727513,29.605194118203745,28.235921146167456
WEST ENGLEWOOD,97.88930801590205,95.31501818909994,33.72036947166239,31.750835405461483,38.73478034758002,36.78481792303769,25.30772098698482,24.50614747152928,29.83354262905717,28.563615523812054
RIVERDALE,95.55872916251488,92.4775088664059,34.290806656943126,32.58677916583766,43.04186289426703,40.87070186320608,25.021997724612525,24.257508211071205,29.656294890746505,28.50203804574092
WEST LAWN,97.51760894113224,94.11988210659948,34.07823129689513,32.226568803326195,41.31059827394341,39.477998854481456,25.144267314189182,24.41446397982489,29.75874862511169,28.485694174082205
IRVING PARK,95.70637910568703,92.63912877005768,34.48217750381203,32.39453158303547,43.86633957565647,41.13190325389755,24.836884345487928,24.171633165005243,29.557519900310908,28.230761049676893
AUSTIN,97.98594881850066,95.23808960390814,33.92915537140586,31.98802702017509,39.717704605333786,37.710064647414505,25.166843761097308,24.411140210700754,29.71201657622749,28.453651437554687
BURNSIDE,95.64582501203652,92.48689059039071,34.35609949207846,32.338693450416265,43.5663998055058,41.009352904591466,24.99322407472068,24.18165153631285,29.697280340354503,28.48928653994085
EAST SIDE,95.64981434572483,92.84118834349826,33.66358498993153,31.939980709751172,41.193579897974345,39.047997798717695,24.829819949059196,24.10531510022693,29.34976184559304,28.155692481417503
WEST RIDGE,96.55144163653212,93.08569451064125,34.5078446401779,32.38465003931197,43.673750606886976,41.05424773361509,24.771789262062438,24.02585811849574,29.48302334918091,28.06681039949127
MONTCLARE,98.54818851590574,95.9185800652055,33.7065574938412,31.76345419534827,38.78632186198487,36.82636783081485,25.26765298344947,24.459998366724733,29.72635265310464,28.48335654893403
LOWER WEST SIDE,95.30687036612828,92.66582533102402,34.456290130673594,32.59217498288774,43.51984966641592,41.007794510045386,24.843839695752003,24.10174189150402,29.63197317448236,28.34687471590505
WEST ELSDON,97.5134941101074,94.1136512756348,34.079721069336,32.2279525756836,41.3211456298828,39.4884887695313,25.1435546875,24.4140625,29.758268737793,28.4854516983032
NORTH CENTER,96.3613714056926,92.81202264779483,34.659954026658866,32.402805878590016,43.67477909762308,40.824460957733365,24.709218063940725,24.00499965697036,29.47814752555703,27.9587247986694
WEST TOWN,95.4769592285156,93.0262451171875,34.5401885986329,32.6055694580078,43.4367156982422,40.5891662597656,24.82421875,24.0625,29.629988861084,28.2641916275024
SOUTH SHORE,96.90322198578804,93.70979135686704,32.65452168782557,30.821028183445808,37.883648496685566,36.0665097323331,24.549982244318187,23.860085227272727,28.873107644283408,27.766803857051958
GRAND BOULEVARD,95.4473731994629,92.7319297790527,34.4597503662109,32.6366363525391,43.5443237304688,40.8251434326172,24.82421875,24.0625,29.6124946594238,28.3306369781494
CHATHAM,98.16256658193224,95.3844832343024,33.802065875079215,31.932700987119908,38.67432993296032,36.55563610180005,25.302866342905403,24.483741554054053,29.770598138345267,28.56411413244297
WEST PULLMAN,96.8161266533203,93.84783992248536,34.01067217773441,32.2675458935547,41.03735521093752,39.06520562255863,25.177575625,24.386638281250004,29.74036740795899,28.572225484008783
HEGEWISCH,95.43182419817298,92.55596790210176,34.31430681491653,32.59819571032201,43.13449926718052,40.808759307032965,25.00006107491857,24.24080059039088,29.638274125835444,28.40557513159339
NEAR WEST SIDE,95.48913126602253,93.00435664214022,34.54300851960726,32.60152037022477,43.450901094933,40.62557328624477,24.822220837487546,24.06396338328764,29.631669110405635,28.27025755105437
UPTOWN,96.57920488247974,93.10842960881396,34.28994432131769,32.08662151867831,42.61842376203831,39.92292276324872,24.622478243670884,23.938865475900684,29.311938141894306,27.83526591734621
ENGLEWOOD,97.95519477323538,95.48183283041776,33.67212233614143,31.68974643277137,38.389320348632126,36.413463001647465,25.32908997125371,24.516884099128337,29.842647239645466,28.5733449430777
PORTAGE PARK,95.65998169581096,92.8049080876098,34.35667066727566,32.33608894128909,43.58617140320526,40.93147351495153,24.91374259159483,24.248179468615305,29.596614899032367,28.340215308638808
EDGEWATER,96.3781890869141,92.8079490661621,34.6622314453126,32.3989501953125,43.6793060302735,40.8289352416992,24.70703125,24.00390625,29.4752601623535,27.9529161453247
WASHINGTON PARK,96.44751420125264,93.82861497443513,34.145637474261264,32.259008437202,41.48846365634718,39.06572700046292,25.025565773360963,24.24371232102487,29.704281505248364,28.42743102032705
CHICAGO LAWN,97.5134941101074,94.1136512756348,34.079721069336,32.2279525756836,41.3211456298828,39.4884887695313,25.1435546875,24.4140625,29.758268737793,28.4854516983032
EAST GARFIELD PARK,96.05084005048484,93.62662433204854,34.325495796137126,32.42218144424021,42.14959287526929,39.60840465463544,24.949537453643117,24.188720277050614,29.695971943099146,28.335950942425026
SOUTH LAWNDALE,96.67655347075792,93.90291218584149,34.1436522612295,32.27950280413633,41.2219662121498,39.30171437033748,25.072100704046832,24.338414915191738,29.76668910051869,28.44557513529571
AVALON PARK,95.6294624328613,92.4680519104004,34.359701538086,32.3413330078125,43.5982055664062,41.0383087158203,24.9912109375,24.1796875,29.6968036651611,28.4888000488281
NEAR NORTH SIDE,97.0608596711229,94.3832980747504,32.53868272722067,30.74559655259754,37.28318351458413,35.249852396813615,24.177896602649344,23.579826792016167,28.534025683145487,27.40312737684979
JEFFERSON PARK,96.2404994334954,93.5563950695126,34.158669828908394,32.231272853571475,43.10900506862808,40.88620306773543,24.94720341155889,24.17370299114685,29.63837375125372,28.30649574474942
CLEARING,97.20103297466284,94.1782348957756,34.077517548555186,32.19296696145876,41.48170296805249,39.41237916176368,25.170148035437,24.462414041703635,29.80174955420509,28.480677927926028
FULLER PARK,95.4473731994629,92.7319297790527,34.4597503662109,32.6366363525391,43.5443237304688,40.8251434326172,24.82421875,24.0625,29.6124946594238,28.3306369781494
LOGAN SQUARE,95.47766098259396,92.8958918210142,34.50530642207374,32.543196205470856,43.58135036302652,40.77849517964427,24.84081424689442,24.11116283724767,29.616879057558428,28.28193625989164
HERMOSA,95.4687644958496,92.579418182373,34.4184936523438,32.39296875,43.9324920654297,41.2390609741211,24.8828125,24.23095703125,29.5866146087646,28.3290328979492
NORTH LAWNDALE,96.8799327791736,94.2486568296422,34.09090543778916,32.23551329234459,40.73350566459102,38.67916239520025,25.09600966469536,24.344625632856147,29.777916353508097,28.43383517012246
BELMONT CRAGIN,97.42409056286355,94.62186711687411,34.04197231485804,32.06953178058876,40.77963711414334,38.58114827663043,25.097013958392907,24.363526018953745,29.669669378366237,28.420163718298014
ALBANY PARK,95.87469767817744,92.8441222340827,34.43632881243307,32.377648305053334,43.82007596004932,41.23534621404894,24.83275700136612,24.12968091843124,29.56707469057731,28.20390919764692
HUMBOLDT PARK,95.98243456258088,93.34781964903964,34.29209018261788,32.342268399821016,42.52876597625404,40.02600797496179,24.96315361758136,24.25418700392868,29.668041700790383,28.358543940083383
GAGE PARK,95.60161186747808,92.89906213167085,34.36407340003164,32.44016877005215,42.97489214036644,40.93611141096968,24.943004398296917,24.23379257712082,29.69088669254724,28.40367226539356
LINCOLN PARK,96.7573078964038,94.2307126247357,32.693492692971894,30.963339647968656,37.88498043749447,35.7536085147776,24.26028516180654,23.63125666785206,28.632840052098672,27.48618971741889
MORGAN PARK,98.62400963044426,95.87776852571048,33.68338428224838,31.856212166377468,38.07545688440512,36.15343878662196,25.357990306812333,24.53823215358861,29.831254356248056,28.57374942106204
FOREST GLEN,96.13165897557435,93.35122532575902,34.232147018002856,32.31293175925672,43.580652402421165,41.359029713482975,24.900371024977996,24.127587546764964,29.614152970246877,28.280902861205643
LAKE VIEW,96.62888148591514,93.23711079559874,34.133853923838736,31.9667109581732,42.17575011331982,39.54304807382671,24.591565860215063,23.9139154905914,29.25011558286604,27.79787357084213
WASHINGTON HEIGHTS,98.5583641052246,95.8401756286621,33.7149353027344,31.8688522338867,37.9049743652344,35.8552185058594,25.3515625,24.53125,29.7821285247803,28.5758819580078
EDISON PARK,98.97306604779932,96.74792178295458,33.49174618379384,31.55375141871324,38.2380688926166,36.42076255729053,25.32998450901867,24.437949356710394,29.79092809328756,28.46429445765212
CALUMET HEIGHTS,95.6294624328613,92.4680519104004,34.359701538086,32.3413330078125,43.5982055664062,41.0383087158203,24.9912109375,24.1796875,29.6968036651611,28.4888000488281
GARFIELD RIDGE,97.23673822612038,94.17085485987486,34.07776934711394,32.19696480314719,41.463355917868014,39.42107628398275,25.16710918654517,24.45688886190029,29.796780957130263,28.48122343151793
GREATER GRAND CROSSING,97.8073921833857,95.19403957158912,33.73177747944936,31.737114178638187,38.85469528744783,36.8328811207292,25.317093530675216,24.49861598499517,29.832128060221795,28.583048812802197
OHARE,98.69409491456258,96.62973653443824,33.61898992473066,31.742265339196333,39.09148887501899,37.32102092689649,25.228415199825424,24.41683473074481,29.71099261906605,28.41546166162088
SOUTH CHICAGO,95.71563685431946,92.58410171009795,34.16539773806449,32.1696545284094,42.96285900857892,40.483619062256274,24.94753691103701,24.14955357142858,29.612042940832428,28.41514259706058
DUNNING,99.1183694224817,96.88214229306077,33.2575363550904,31.342206434078783,37.246689913792025,35.39262184873522,25.473448471949563,24.540354948467225,29.77324167699188,28.5201016178091
ARMOUR SQUARE,95.4473731994629,92.7319297790527,34.4597503662109,32.6366363525391,43.5443237304688,40.8251434326172,24.82421875,24.0625,29.6124946594238,28.3306369781494
MCKINLEY PARK,95.28469934807448,92.65539420393644,34.455744113609406,32.585159082881766,43.515987716424696,41.03661642230929,24.846935835040988,24.10793417008197,29.635046838541477,28.34943699289541
ROGERS PARK,96.84158848896077,93.33026121172328,34.44520616648535,32.382491299678435,43.69093899176224,40.99928413316132,24.74366134156174,23.987170320178137,29.46988515080632,28.076064739531915
WEST GARFIELD PARK,97.3418006896973,94.9771938323975,33.8425384521485,32.0096450805664,39.2541748046875,37.4021545410156,25.2314453125,24.47265625,29.8444026947022,28.4973754882812
NEW CITY,95.3863413668002,92.70321522921348,34.45824730387917,32.617323155729366,43.53369264961159,40.90448368312099,24.83274172600981,24.07954595201962,29.620955766174166,28.337690351166906
BRIGHTON PARK,95.218208755732,92.65789273700368,34.420643693650575,32.482416689022735,43.300372803387965,41.22027633956086,24.902908853094107,24.197666224773474,29.67765771042573,28.387241969195
BEVERLY,98.63233201074704,95.88382897279426,33.68175832765914,31.847634316971376,38.06479986886703,36.12578759041994,25.3515625,24.53125,29.83715999040627,28.5665749588228
OAKLAND,95.4473731994629,92.7319297790527,34.4597503662109,32.6366363525391,43.5443237304688,40.8251434326172,24.82421875,24.0625,29.6124946594238,28.3306369781494
NEAR SOUTH SIDE,95.5842016952182,92.8357984324934,34.53385814818551,32.60605219594938,43.55778253087647,40.807544897272926,24.806317193517334,24.058024610879333,29.628098150211663,28.313208309462485
DOUGLAS,95.4473731994629,92.7319297790527,34.4597503662109,32.6366363525391,43.5443237304688,40.8251434326172,24.82421875,24.0625,29.6124946594238,28.3306369781494
