Community,WRF_RH2_max,WRF_RH2_min,WRF_T2_max,WRF_T2_min,WRF_TSK_max,WRF_TSK_min,WRF_TW2_max,WRF_TW2_min,WRF_WBGT_max,WRF_WBGT_min
NORTH CENTER,80.14346256528283,51.54223091803838,26.97488503147301,20.44766968309425,34.668925105910446,18.65221939505656,19.64605369735366,18.08235412580907,24.300036033605277,18.88938018807205
WEST TOWN,80.95193417384542,57.92171671480994,25.824689340766547,20.464534644660347,31.880165845294343,19.098662358894504,19.653561370550776,18.19716334862401,23.861948724417527,18.94164991763988
SOUTH SHORE,81.04067230224608,60.178133292631706,25.55390498999393,20.552827684807063,31.112494173916915,19.3690403100216,19.932492696877656,18.298012737071893,23.94559859507011,19.030127467531127
GRAND BOULEVARD,80.9244232177734,53.6593551635742,26.4856506347656,20.3915954589844,35.165673828125,18.4417053222656,19.8558502197266,18.1282901763916,24.1611957550049,18.9232406616211
CHATHAM,79.64687512371994,48.66241321048217,27.700165289801504,20.456009818412205,35.937312440614484,18.534840021906653,20.008686632723435,18.053223532599404,24.76057001062337,18.87027147653941
WEST PULLMAN,79.27915922851565,47.01753744506838,28.208921875000005,20.46330859375001,36.068889062500034,18.582717431640624,19.983655947875988,18.01704437866212,24.91931675109864,18.847421997070303
HEGEWISCH,79.56146195336092,49.948570289570405,27.538460677454463,20.528258250150607,35.129420542432214,18.69892652347991,19.993328867776647,18.104565196498093,24.644503056446464,18.918493602226626
NEAR WEST SIDE,80.93982630508134,54.01308035959872,26.447982760702303,20.39143612862584,35.06474341623569,18.48050740965577,19.760429877512216,18.13491369876881,24.12568864299437,18.918691086697773
UPTOWN,82.89585316332078,77.84638610067243,22.315188328223893,20.59622470517701,20.949743806863133,20.907741189304804,19.464760285389573,18.537007585356537,22.46379671217516,19.07660532601271
ENGLEWOOD,79.45901502841303,49.45478739441323,27.45778496173437,20.52598934909355,36.024085124663905,18.47954657580096,19.89081749222749,18.084536898383792,24.586398466404564,18.91619160691782
PORTAGE PARK,79.82930178148993,48.53449309776565,27.51566839108528,20.42959488616597,36.16090496545555,18.39678080767056,19.65928447493192,18.027956014392025,24.51010390314565,18.86397150412376
EDGEWATER,83.2680053710938,78.3054733276367,22.1277099609375,20.5682006835938,20.7595458984375,20.7173095703125,19.3581218719482,18.5359001159668,22.3330688476562,19.0480899810791
WASHINGTON PARK,80.3749608238927,52.11211733325764,26.84459365120305,20.441743451990224,35.483403625718275,18.45658612571088,19.872155264974463,18.11143850543577,24.321354465728984,18.920253883022617
CHICAGO LAWN,78.9901885986328,46.7690544128418,28.2373291015625,20.5364013671875,36.2915588378906,18.5694519042969,19.8170013427734,18.0413551330566,24.9428958892822,18.8885860443115
EAST GARFIELD PARK,79.6871566772461,48.5254249572754,27.5185485839844,20.4745422363281,36.1412292480469,18.4497619628906,19.6845283508301,18.0626907348633,24.4889602661133,18.8884601593018
SOUTH LAWNDALE,79.46603706194823,48.43017608788868,27.685000974942096,20.528812970336784,35.99236015087271,18.510842175329,19.785530057511384,18.0767278314926,24.554104021048012,18.919900291671706
AVALON PARK,79.76558053716812,50.47444909305899,27.280880707358843,20.477457958156783,35.90472689244921,18.508724156157683,20.03831962599059,18.086545893169745,24.590179572671115,18.89428269405863
NEAR NORTH SIDE,82.23342674180448,68.93896571938221,23.86226174811882,20.50191267047887,26.61198631573816,19.962550501347373,19.625182909583103,18.383977083839905,23.112471447053384,19.023273052833645
JEFFERSON PARK,80.06761387048083,47.27821582440709,27.69419842576429,20.27736557183584,36.18249349115444,18.30373308336413,19.62092737433535,17.919741077312644,24.533899748187302,18.73594416154401
CLEARING,79.41725610903963,46.05008020883336,28.38736997941165,20.4607261678024,36.61896425127035,18.55995787761865,19.828826379649097,18.021383365065844,25.09116608078967,18.86005989386108
FULLER PARK,80.9244232177734,53.6593551635742,26.4856506347656,20.3915954589844,35.165673828125,18.4417053222656,19.8558502197266,18.1282901763916,24.1611957550049,18.9232406616211
LOGAN SQUARE,80.10729044090888,51.17766258761005,27.038820216966755,20.445424164007957,34.859369275584775,18.61955803343973,19.6479357713498,18.075997646402875,24.32488441941163,18.8865916044816
HERMOSA,79.863037109375,48.7159042358398,27.4705444335938,20.4302612304688,36.1453491210938,18.3990112304688,19.66064453125,18.0330753326416,24.4926738739014,18.8677616119385
NORTH LAWNDALE,79.51114309033868,48.29966050020145,27.654767661920488,20.508831793502704,36.066917517464965,18.492874136983342,19.740900481879397,18.065530396040582,24.53946530619149,18.904498432601656
BELMONT CRAGIN,79.76795184533871,48.204584884752606,27.597729307179648,20.428383094759287,36.18919430242669,18.39272463555541,19.656811122114327,18.018646193873312,24.541801569902965,18.85707894113362
ALBANY PARK,80.12672936648548,49.357469999942175,27.26952536883469,20.375254416914537,36.00282647249264,18.340062164695794,19.650329093029796,18.018048665707383,24.4044735821074,18.84050206090007
HUMBOLDT PARK,79.78912692139997,48.635859178446914,27.490717205152333,20.448869425975087,36.14361782792126,18.420338197475665,19.670681222503028,18.045520605368463,24.491113305472265,18.876459757081285
GAGE PARK,79.64134191204158,48.96944527319588,27.570525573887352,20.50918452010361,36.008666317505856,18.47590355566662,19.788472118230565,18.094192793191542,24.55467020245628,18.92062921107278
LINCOLN PARK,82.65996359422223,76.90531352709225,22.52690297719594,20.60389083927417,21.419690861708744,20.924476044005072,19.51511747976118,18.52457551155799,22.571329480384136,19.083382436934077
MORGAN PARK,79.2621002197266,46.7496757507324,28.2693725585938,20.4890686035156,36.0385986328125,18.5813232421875,19.9774971008301,18.0305290222168,24.923921585083,18.8674354553223
FOREST GLEN,80.13784403733807,47.73845125117776,27.577063246176277,20.27684124154108,36.13836669921879,18.28763427734376,19.62172290372178,17.929380283893007,24.492429683577885,18.743383596984465
LAKE VIEW,82.7334594726562,77.6460571289062,22.3969970703125,20.6084533691406,21.0327392578125,20.9908386230469,19.5112934112549,18.5374908447266,22.5208415985107,19.0890483856201
WASHINGTON HEIGHTS,79.35947180132496,47.20926699627091,28.113324710494243,20.47270919763733,36.02267642911728,18.55151135600205,19.97021805197353,18.027993810937787,24.87734943867857,18.861147686662964
EDISON PARK,79.96515895716479,46.89619921579376,27.792599607404146,20.27899812915857,36.22295159610327,18.30933617400354,19.61182634909869,17.906482919795007,24.57120141299777,18.72896913514972
CALUMET HEIGHTS,79.7272567749023,50.3458518981934,27.3097778320313,20.47939453125,35.9371276855469,18.5090270996094,20.0411853790283,18.0843448638916,24.6027908325195,18.8923892974854
GARFIELD RIDGE,79.41277908083899,46.306117932747256,28.295330871074945,20.473100867638244,36.52035067519184,18.55909908379543,19.82071453340893,18.02579260319752,25.00012871510416,18.86908332632488
GREATER GRAND CROSSING,79.59575952934273,49.85916807329167,27.387959307768728,20.509327331917163,35.910986844137014,18.49392446325301,19.92990872289871,18.0863718271025,24.58560333793571,18.91311659171299
OHARE,78.91635715195646,44.40033118933675,28.548689027867795,20.396493549645594,36.52711425987885,18.402079116233693,19.6008572052557,17.867676513839765,24.88388992451629,18.750122179280755
SOUTH CHICAGO,79.80495034774279,51.19955489114316,27.17066236486128,20.490311609159853,35.45621271707928,18.61453091593497,20.03804851210259,18.102592327098225,24.55498034268769,18.904231044880955
DUNNING,79.22714219112048,45.29639038943117,28.321109614347822,20.417700956639,36.43856940377483,18.356968819385813,19.63500811520097,17.93657861350707,24.821221652041043,18.796319878594637
ARMOUR SQUARE,81.39428570666121,55.98009194173086,26.061008730490688,20.360475329754067,34.68026841510037,18.489916355834392,19.790643497432796,18.1599779300091,23.99520716431966,18.92907630167731
MCKINLEY PARK,79.8253479003906,49.5850296020508,27.3897033691406,20.5000549316406,35.9395385742188,18.4483276367188,19.7816524505615,18.1095027923584,24.4572525024414,18.9287605285645
ROGERS PARK,82.88729513950962,72.64338466400595,23.04121514022791,20.48322591195825,24.21423031293789,20.117125160161045,19.410213267773862,18.420427583652287,22.685096463055764,18.996028829851078
WEST GARFIELD PARK,79.6871566772461,48.5254249572754,27.5185485839844,20.4745422363281,36.1412292480469,18.4497619628906,19.6845283508301,18.0626907348633,24.4889602661133,18.8884601593018
NEW CITY,79.9146493737619,49.91607449941484,27.31624776522688,20.491242441216976,35.87666093433072,18.44778956400582,19.78768112757982,18.111029294726727,24.43319745968915,18.92831203132044
BRIGHTON PARK,79.77613885870089,49.42686784169232,27.430145545217872,20.503993458881386,35.94677269824062,18.456889250251027,19.782183504183152,18.105014131725127,24.470516701310235,18.92754708404797
BEVERLY,79.25762377882312,46.73125679861429,28.26225594336838,20.48267742148905,36.10329492928366,18.56778579959587,19.967620550113924,18.02489419410831,24.92808582922398,18.861625519283425
OAKLAND,81.14496075665505,54.71657590512875,26.288450566044563,20.37614452220777,34.94639937789352,18.461507839626712,19.83061105233653,18.141853544447155,24.085469069304303,18.92552594785336
NEAR SOUTH SIDE,81.5198745727539,56.5138511657715,25.9532104492188,20.3498779296875,34.5736328125,18.4951721191406,19.7877044677734,18.1649112701416,23.9567337036133,18.9294109344482
DOUGLAS,81.47496511029073,56.29856257840039,25.99336755412199,20.353024302267468,34.618285064183496,18.491139606514334,19.79284408004192,18.162149275192103,23.9721544105196,18.92894556706999
