Community,WRF_RH2_98,WRF_RH2_95,WRF_T2_98,WRF_T2_95,WRF_TSK_98,WRF_TSK_95,WRF_TW2_98,WRF_TW2_95,WRF_WBGT_98,WRF_WBGT_95
EDISON PARK,92.64958286689584,88.81900042121035,36.36739683642036,35.116231017204186,44.03459742726036,42.081224306416445,25.152751718592327,24.12109375,30.023837940050523,28.872870857131
CALUMET HEIGHTS,93.16957316307504,89.24053108434009,35.624235561881136,34.50027532395282,43.5638248205489,41.62875100397003,25.25871566480892,24.392528363853508,29.96611112145097,28.862724037534868
GARFIELD RIDGE,92.77100111389574,88.97795098539136,35.7802045067077,34.56875309592698,44.147733258830456,42.22284527780928,25.1487222761994,24.254048638099697,29.99233109446833,28.94001617370295
GREATER GRAND CROSSING,92.47052520673178,89.19357174802266,36.017505091580766,34.814600864938456,43.7864836248131,41.97827489113727,25.444401167715395,24.310223560019363,30.04319369921422,28.937839444662973
OHARE,92.64540107749652,89.16572771738302,36.26760296654106,34.910535469329574,44.23933230586942,42.32944395603686,25.13359424592678,24.11471117223867,29.96272336084051,28.86186231991726
SOUTH CHICAGO,93.54054909737302,89.58110511044421,35.32773079062911,34.081394351821345,43.353375336586325,41.32185354314864,25.093737898020663,24.36083396084337,30.01363910891715,28.798538129875467
DUNNING,92.52481627353406,89.25440013635487,36.47119381189423,35.00513049062015,44.15828015999434,42.307129899845584,25.230481727574755,24.153266337586835,29.969277677245103,28.9128926417432
ARMOUR SQUARE,92.37745564122903,89.13428231953502,35.97425448156795,34.736230853641025,43.61647800394238,41.34660170345562,25.24002417320628,24.18251208660314,29.97938898497098,28.799007041571905
MCKINLEY PARK,92.35214358533015,88.98780158308682,36.082785697061546,34.877614737338746,43.768359680175806,41.63077782177535,25.28518826844262,24.23146132172131,30.026814916954653,28.92510818497079
ROGERS PARK,92.17504037908606,89.41733512948716,36.10442524378074,34.77266566396053,43.66342834547641,41.22524012910061,25.17270759751229,24.077184428746925,29.968765002210876,28.71374635907296
WEST GARFIELD PARK,92.3903861999512,88.4940357208252,36.5479766845704,35.1107192993164,43.9828277587891,42.1463485717774,25.2021484375,24.296875,30.0642559051514,29.0068407058716
NEW CITY,92.73013142085428,89.26372075398173,36.04877669543496,34.84257321283141,43.805875337766864,41.658818705806205,25.33451654798039,24.246804226009807,30.03853146376909,28.87989035460986
BRIGHTON PARK,92.62261033694467,89.13379589454739,36.16068158723184,34.83753200449311,43.94470732938718,42.194981166833344,25.25453892414023,24.296875,30.00380029254137,29.05791517733742
BEVERLY,92.58789928842786,88.89261429328354,35.798783178874665,34.65523027192564,43.9073340222797,42.151972130107175,25.28057598579747,24.39754294945308,29.98814224668516,28.983031959708693
OAKLAND,92.59374386822738,89.21591744599519,36.010352127640346,34.80819459138099,43.71860148111982,41.47723032633464,25.30815972222222,24.21657986111111,30.0213795132107,28.831370318377463
NEAR SOUTH SIDE,92.3595230102539,89.127513885498,35.9712615966797,34.7302642822266,43.6080108642578,41.3357711791992,25.234375,24.1796875,29.9759075164795,28.7963237762451
DOUGLAS,92.38757941249244,89.13810340290514,35.97594409878408,34.73959924974028,43.621258082534325,41.352716018214345,25.243213383838373,24.18410669191919,29.981354429456925,28.800521864714423
