HOLC_grade,WRF_RH2_max,WRF_RH2_min,WRF_T2_max,WRF_T2_min,WRF_TSK_max,WRF_TSK_min,WRF_TW2_max,WRF_TW2_min,WRF_WBGT_max,WRF_WBGT_min,MODIS_TSK_Day,MODIS_TSK_Night
A,81.7645797729492,76.097526550293,22.1011291503906,20.0512023925781,19.2289367675781,19.1739440917969,18.9791736602783,17.91015625,21.953275680542,18.554723739624,31.344638141025666,19.2957822649573
A,79.39903804234098,48.31504658290317,27.86913016183037,20.4833966936384,36.01761561802456,18.56085466657369,19.833013534545856,18.006007875715,24.716387340000686,18.88278143746513,36.416669761698266,20.28967865944988
A,79.22587140113524,47.70397809404052,28.00981047617367,20.489957479761724,36.17291477945597,18.5530143910404,19.779040746559343,17.99540274607111,24.77244270117571,18.87009486893184,37.06871094414435,20.34098677171002
A,79.731819152832,49.4893608093262,27.598779296875,20.4707885742188,35.7191711425781,18.5759216308594,19.9367351531982,18.026388168335,24.60866355896,18.9071617126465,36.71715801036369,20.35324099977827
A,81.37277832627295,65.78994590789077,23.93850669860837,20.09526679515839,27.06972167491915,19.2587110757828,19.13887497037646,17.857256852090373,22.86051691696043,18.569232206791657,26.568518821646236,17.641094057222247
A,80.69634694584079,59.54418495053147,25.10564054895621,20.10207389456327,30.29728023341447,18.80389344262299,19.18611450195313,17.79932600552919,23.334786399466083,18.55521326534086,27.774176720531692,16.777035300567217
A,81.44391788482662,68.1956016540527,23.537366027832025,20.15889251708985,25.47712234497071,19.52539215087892,19.08226363182066,17.923086404800415,22.67003979682919,18.615858707428,29.827059208082325,17.335010372993594
A,82.2410278320312,77.4203186035156,21.8651672363281,20.2194763183594,20.337548828125,20.2947021484375,18.9715309143066,18.0550479888916,21.9612426757812,18.6805229187012,26.9971777638692,17.058556055481414
A,81.301887512207,56.9380264282227,25.3846069335938,20.1235290527344,33.9005981445313,18.2324768066406,19.3711795806885,17.90283203125,23.5419464111328,18.6691093444824,29.33333938604635,17.77034136257004
A,81.301887512207,56.9380264282227,25.3846069335938,20.1235290527344,33.9005981445313,18.2324768066406,19.3711795806885,17.90283203125,23.5419464111328,18.6691093444824,27.24185358696128,17.013274974481842
B,82.4445343017578,56.5334892272949,25.2748657226563,19.5684753417969,34.2830749511719,17.917626953125,19.0896739959717,17.5299339294434,23.4763526916504,18.2465152740479,28.049118722074446,16.88068425567436
B,79.8615951538086,49.8838500976562,26.8568054199219,20.0386291503906,35.6795593261719,17.9982543945313,19.3020763397217,17.6611328125,24.077054977417,18.4874954223633,32.0677146085793,19.06750353163989
B,79.04542707360311,46.553145201309846,28.173855192764997,20.484165888247283,36.49908765709922,18.514140784222125,19.70974092898163,17.991041515184484,24.888645503831903,18.85289557083797,36.71430755320056,19.778305874796423
B,78.55419921875,44.8888549804688,28.6661926269531,20.4720703125,36.15126953125,18.52529296875,19.7797431945801,17.9060173034668,25.0073013305664,18.7896690368652,35.985832425438424,19.49343836321534
B,78.55419921875,44.8888549804688,28.6661926269531,20.4720703125,36.15126953125,18.52529296875,19.7797431945801,17.9060173034668,25.0073013305664,18.7896690368652,34.871502142039354,19.58318527965897
B,78.76471542589594,45.65871247378264,28.429517480098852,20.478672281901044,36.32523960922706,18.51253916422525,19.744444312471355,17.94458988941077,24.94788190090293,18.817740194725275,35.06415658379289,19.607875258297472
B,79.0251846313477,46.6112480163574,28.1366821289063,20.4868408203125,36.5404907226563,18.4967590332031,19.7007694244385,17.9923152923584,24.8743629455566,18.8524723052979,36.47722388104354,19.67820041945432
B,78.9004202836397,46.15498496049288,28.276949810508103,20.48292810301118,36.4373857712904,18.50431769162612,19.72168962844952,17.969454897950026,24.90957841178436,18.83583567789851,35.219013377724735,19.68715317324827
B,78.55419921875,44.8888549804688,28.6661926269531,20.4720703125,36.15126953125,18.52529296875,19.7797431945801,17.9060173034668,25.0073013305664,18.7896690368652,35.24221456780799,19.64286321645667
B,80.0074234008789,51.448802947998,27.0303894042969,20.4902282714844,35.5640502929688,18.4934936523438,19.8634929656982,18.0977191925049,24.4697647094727,18.945686340332,28.110941104902672,18.368724126174172
B,80.0074234008789,51.448802947998,27.0303894042969,20.4902282714844,35.5640502929688,18.4934936523438,19.8634929656982,18.0977191925049,24.4697647094727,18.945686340332,32.65926550627229,19.44999992785631
B,80.0074234008789,51.448802947998,27.0303894042969,20.4902282714844,35.5640502929688,18.4934936523438,19.8634929656982,18.0977191925049,24.4697647094727,18.945686340332,31.627135204267237,19.17859215700549
B,79.8615951538086,49.8838500976562,26.8568054199219,20.0386291503906,35.6795593261719,17.9982543945313,19.3020763397217,17.6611328125,24.077054977417,18.4874954223633,32.72026925285678,18.422715517317165
B,80.24355057182662,54.06012116878399,26.587200255787725,20.51813085713521,34.13462177241618,18.78277509496851,19.85388412825554,18.15492238035991,24.30979700700956,18.977711563810267,30.220709062416944,18.80137312150258
B,80.73243358773243,59.46665325970712,25.66961145535324,20.57590099925729,31.175100750990342,19.381709912797128,19.83398977467707,18.273357149580846,23.97859627092392,19.04401730819485,33.15391562468779,19.193752894786627
B,79.1494522094727,47.4343109130859,28.0718933105469,20.4928527832031,36.2414489746094,18.5495544433594,19.7552223205566,17.99072265625,24.7971801757812,18.8644962310791,39.41813173458119,20.08234222513692
B,79.731819152832,49.4893608093262,27.598779296875,20.4707885742188,35.7191711425781,18.5759216308594,19.9367351531982,18.026388168335,24.60866355896,18.9071617126465,38.30346777909126,19.961961187757325
B,79.731819152832,49.4893608093262,27.598779296875,20.4707885742188,35.7191711425781,18.5759216308594,19.9367351531982,18.026388168335,24.60866355896,18.9071617126465,38.29240269928405,20.03436527677876
B,79.731819152832,49.4893608093262,27.598779296875,20.4707885742188,35.7191711425781,18.5759216308594,19.9367351531982,18.026388168335,24.60866355896,18.9071617126465,38.37041845256679,20.19648393398593
B,79.731819152832,49.4893608093262,27.598779296875,20.4707885742188,35.7191711425781,18.5759216308594,19.9367351531982,18.026388168335,24.60866355896,18.9071617126465,36.57369630688174,20.32764923269849
B,79.731819152832,49.4893608093262,27.598779296875,20.4707885742188,35.7191711425781,18.5759216308594,19.9367351531982,18.026388168335,24.60866355896,18.9071617126465,37.18074193313034,20.32798468544967
B,79.731819152832,49.4893608093262,27.598779296875,20.4707885742188,35.7191711425781,18.5759216308594,19.9367351531982,18.026388168335,24.60866355896,18.9071617126465,37.994262117888645,20.685036772789857
B,79.731819152832,49.4893608093262,27.598779296875,20.4707885742188,35.7191711425781,18.5759216308594,19.9367351531982,18.026388168335,24.60866355896,18.9071617126465,37.5689950601351,20.87168527741565
B,81.301887512207,56.9380264282227,25.3846069335938,20.1235290527344,33.9005981445313,18.2324768066406,19.3711795806885,17.90283203125,23.5419464111328,18.6691093444824,29.197971913659664,18.068831335760528
B,79.67964880807055,50.827870777675074,27.30320783342637,20.504551914760075,35.485907854352675,18.55524379185267,19.950655664716454,18.063850811549617,24.507026536124105,18.93615531921389,37.56567429988552,20.74519726784236
B,79.6506652832031,51.5714874267578,27.1390014648438,20.5233093261719,35.3563171386719,18.5437561035156,19.9583892822266,18.0846633911133,24.4505615234375,18.952262878418,37.50898143820224,20.27829156778286
B,79.21953590897358,47.35495500218893,28.12037045086372,20.474702827762663,36.28799166486209,18.54370652058488,19.778291417591568,17.979653055479794,24.851925335459068,18.85600069692649,38.24645444149725,20.11956457217574
B,79.3893737792969,47.1626472473145,28.2378479003906,20.4307189941406,36.40078125,18.5295349121094,19.8341960906982,17.9528274536133,24.9845924377441,18.835412979126,37.590960749587055,19.73550453998155
B,79.4188747063369,48.11210071540879,27.966723888648485,20.46508708656905,36.03787434286701,18.5584005207359,19.86638387234623,18.001617157530664,24.834952154559296,18.87112383357066,37.48441339648191,20.00039823005584
B,79.437466386789,48.187051352601486,27.95420748677116,20.463817891373797,36.00640834040536,18.56041519116292,19.87786273529734,18.004775586600523,24.839897497012604,18.87249930141072,36.8109247735596,19.504316630920265
B,79.46758336606234,47.667449177175335,28.12798019630321,20.41872204766757,36.1947212550951,18.537467271003187,19.879770665928923,17.96321172299593,24.92848100524017,18.83316631593566,37.000050096562354,19.274372602656385
B,79.4707412719727,48.8958282470703,27.757958984375,20.48671875,35.733544921875,18.5817810058594,19.9080753326416,18.0407180786133,24.7397842407227,18.8981590270996,37.39269005603909,19.919773666300163
B,79.4707412719727,48.8958282470703,27.757958984375,20.48671875,35.733544921875,18.5817810058594,19.9080753326416,18.0407180786133,24.7397842407227,18.8981590270996,37.00289650280803,19.7922860288304
B,79.4707412719727,48.8958282470703,27.757958984375,20.48671875,35.733544921875,18.5817810058594,19.9080753326416,18.0407180786133,24.7397842407227,18.8981590270996,37.067560192245125,19.84209741693884
B,81.301887512207,56.9380264282227,25.3846069335938,20.1235290527344,33.9005981445313,18.2324768066406,19.3711795806885,17.90283203125,23.5419464111328,18.6691093444824,27.28021967934668,17.706447230833017
B,79.372200012207,47.5214653015137,28.2109313964844,20.3858581542969,36.1823059082031,18.5395141601563,20.0083866119385,17.939453125,24.9632453918457,18.7832641601562,34.33968182473366,19.36076767136004
B,79.372200012207,47.5214653015137,28.2109313964844,20.3858581542969,36.1823059082031,18.5395141601563,20.0083866119385,17.939453125,24.9632453918457,18.7832641601562,35.396003840436954,19.31459636652198
B,81.56587028503417,49.60105800628664,27.737390136718755,19.914956665039043,35.1137329101563,18.43946609497069,19.953652858734102,17.78648042678835,24.783217191696203,18.54206681251525,37.02839321914111,19.07890009282137
B,81.301887512207,56.9380264282227,25.3846069335938,20.1235290527344,33.9005981445313,18.2324768066406,19.3711795806885,17.90283203125,23.5419464111328,18.6691093444824,28.764529168907966,18.20330377900068
B,81.301887512207,56.9380264282227,25.3846069335938,20.1235290527344,33.9005981445313,18.2324768066406,19.3711795806885,17.90283203125,23.5419464111328,18.6691093444824,31.525664451927543,18.553011531152396
B,81.301887512207,56.9380264282227,25.3846069335938,20.1235290527344,33.9005981445313,18.2324768066406,19.3711795806885,17.90283203125,23.5419464111328,18.6691093444824,28.76965635023403,18.239091391623464
B,81.301887512207,56.9380264282227,25.3846069335938,20.1235290527344,33.9005981445313,18.2324768066406,19.3711795806885,17.90283203125,23.5419464111328,18.6691093444824,26.97826601485825,17.993461654496972
B,81.301887512207,56.9380264282227,25.3846069335938,20.1235290527344,33.9005981445313,18.2324768066406,19.3711795806885,17.90283203125,23.5419464111328,18.6691093444824,28.098957029859378,18.252727312733747
B,81.301887512207,56.9380264282227,25.3846069335938,20.1235290527344,33.9005981445313,18.2324768066406,19.3711795806885,17.90283203125,23.5419464111328,18.6691093444824,29.94090364627578,18.28621559806112
B,82.4445343017578,56.5334892272949,25.2748657226563,19.5684753417969,34.2830749511719,17.917626953125,19.0896739959717,17.5299339294434,23.4763526916504,18.2465152740479,28.44875122820885,16.87701892201252
B,81.301887512207,56.9380264282227,25.3846069335938,20.1235290527344,33.9005981445313,18.2324768066406,19.3711795806885,17.90283203125,23.5419464111328,18.6691093444824,27.94238511496937,17.973564614049817
B,81.301887512207,56.9380264282227,25.3846069335938,20.1235290527344,33.9005981445313,18.2324768066406,19.3711795806885,17.90283203125,23.5419464111328,18.6691093444824,29.62777854932171,18.388412758246773
B,81.301887512207,56.9380264282227,25.3846069335938,20.1235290527344,33.9005981445313,18.2324768066406,19.3711795806885,17.90283203125,23.5419464111328,18.6691093444824,28.119001518650933,18.097472456049776
B,79.540168762207,48.80517578125,27.3689514160156,20.2570129394531,35.8885437011719,18.237451171875,19.5418643951416,17.8241767883301,24.36594581604,18.6683616638184,34.88047665390009,18.467907655382238
B,80.34271552254468,51.99801597494563,26.56789872866506,20.171109741533016,35.097605296112306,18.14911099637717,19.48700147945837,17.83939695735721,24.06773496240297,18.657841151496708,33.590384805620225,18.28910702834908
B,81.0687713623047,54.80712890625,25.8591552734375,20.089501953125,34.3998352050781,18.0558410644531,19.44091796875,17.8499698638916,23.8099136352539,18.6466388702393,32.498053215064665,18.32236467509532
B,81.11594149234357,55.238307583716605,25.763132295580565,20.096387202019567,34.29881656232816,18.09158260759368,19.426806682016142,17.8606663141782,23.755691528320305,18.651185681743037,32.42899241902333,18.86119359523434
B,81.28657839191492,56.79808688946628,25.415771302180552,20.121294437237665,33.93338386194034,18.22087684745217,19.37575941512836,17.899360485930945,23.559544258687023,18.66763367154703,28.45201878706981,18.194511238255668
B,81.09707832336426,55.06588074820383,25.80153154645648,20.09363381522043,34.3392135620117,18.077289690290154,19.432449735913963,17.856388841356548,23.777374758039198,18.649367427825965,29.485196253459677,18.227394627695475
B,79.540168762207,48.80517578125,27.3689514160156,20.2570129394531,35.8885437011719,18.237451171875,19.5418643951416,17.8241767883301,24.36594581604,18.6683616638184,34.46099012350041,18.34252504461201
B,81.94309735979355,54.97459204537527,25.63331996372766,19.62740391322547,34.38893432617185,17.894077845982146,19.15023307800297,17.51508494785858,23.546302468436146,18.271386228288904,29.433630230690188,16.938835734785975
B,81.0687713623047,54.80712890625,25.8591552734375,20.089501953125,34.3998352050781,18.0558410644531,19.44091796875,17.8499698638916,23.8099136352539,18.6466388702393,33.896565672517355,19.06627159106293
B,80.83074608401978,53.94616533362347,26.07732897772305,20.12935171818388,34.610204370471,18.081683261152627,19.46437669836957,17.85907092992811,23.8689255921737,18.662743250528997,36.016933976792124,19.05027987963252
B,80.102668762207,51.312629699707,26.7446838378906,20.2512451171875,35.2536865234375,18.1607299804688,19.5361328125,17.8869094848633,24.0494327545166,18.7120037078857,35.57571573369693,19.432208683670428
B,80.102668762207,51.312629699707,26.7446838378906,20.2512451171875,35.2536865234375,18.1607299804688,19.5361328125,17.8869094848633,24.0494327545166,18.7120037078857,37.69758129318139,19.04823512803643
B,80.102668762207,51.312629699707,26.7446838378906,20.2512451171875,35.2536865234375,18.1607299804688,19.5361328125,17.8869094848633,24.0494327545166,18.7120037078857,37.53089112175465,19.52205980883376
B,80.102668762207,51.312629699707,26.7446838378906,20.2512451171875,35.2536865234375,18.1607299804688,19.5361328125,17.8869094848633,24.0494327545166,18.7120037078857,36.76794149431009,19.361919389862145
B,79.67612828435121,49.55664330559807,27.23933583852407,20.311254222973,35.60241336307009,18.242682049725563,19.60119896966059,17.896205180400138,24.28301470988508,18.728822811229787,36.75769821808076,19.093337075782674
B,81.0687713623047,54.80712890625,25.8591552734375,20.089501953125,34.3998352050781,18.0558410644531,19.44091796875,17.8499698638916,23.8099136352539,18.6466388702393,33.678241869687525,18.8680717361928
B,81.0687713623047,54.80712890625,25.8591552734375,20.089501953125,34.3998352050781,18.0558410644531,19.44091796875,17.8499698638916,23.8099136352539,18.6466388702393,32.80768420887209,18.785480691450207
B,81.0687713623047,54.80712890625,25.8591552734375,20.089501953125,34.3998352050781,18.0558410644531,19.44091796875,17.8499698638916,23.8099136352539,18.6466388702393,30.410066944039077,18.21258296968005
B,82.08229765145788,55.40734624483224,25.533812068058896,19.611045177672235,34.359547468838066,17.900615143712702,19.13342170816521,17.519207066503107,23.52688421558009,18.26448198212237,28.500093137888424,16.72855078577392
B,81.0687713623047,54.80712890625,25.8591552734375,20.089501953125,34.3998352050781,18.0558410644531,19.44091796875,17.8499698638916,23.8099136352539,18.6466388702393,28.53446237484796,18.051202665210763
B,81.0687713623047,54.80712890625,25.8591552734375,20.089501953125,34.3998352050781,18.0558410644531,19.44091796875,17.8499698638916,23.8099136352539,18.6466388702393,28.829878010309816,18.18138178507169
B,80.77995773259121,55.01328719586026,25.97246264918702,20.281421709236668,34.3914749652257,18.22858452040328,19.596581715939248,18.003181056342882,23.85196302913652,18.80865444028512,30.306518492951227,17.964615778746975
B,81.34077426654287,60.99481815836877,24.95105265155696,20.313387317455312,31.00991782468113,18.821954345703094,19.502047764538897,18.096727667764725,23.428710681389585,18.83821217162873,30.602172165990805,18.449095920640566
B,80.7314071655273,55.0479431152344,25.9915100097656,20.3136840820313,34.3900695800781,18.2576232910156,19.6227493286133,18.0289363861084,23.8590316772461,18.8358898162842,32.92836359864833,18.327571363821445
B,79.8209428458378,50.47337706335659,26.9819316995555,20.31599236850081,35.41836174274313,18.214280437601055,19.55931622406531,17.917505247839593,24.169732767960145,18.750355967159894,36.80006806642746,19.157102571306087
B,79.4738616943359,49.5502815246582,27.2432800292969,20.404443359375,35.59853515625,18.2800537109375,19.581033706665,17.9636554718018,24.3061904907227,18.8070259094238,36.91401506386541,19.09636628901165
B,78.9648895263672,45.3344802856445,28.2869506835938,20.3171630859375,35.948388671875,18.3562255859375,19.4845447540283,17.822265625,24.6623668670654,18.671537399292,37.20800147502453,18.845549126247104
B,78.9648895263672,45.3344802856445,28.2869506835938,20.3171630859375,35.948388671875,18.3562255859375,19.4845447540283,17.822265625,24.6623668670654,18.671537399292,37.60090426667756,19.142327261121117
B,78.9648895263672,45.3344802856445,28.2869506835938,20.3171630859375,35.948388671875,18.3562255859375,19.4845447540283,17.822265625,24.6623668670654,18.671537399292,35.17860162501021,19.612796727066097
B,80.3419342041016,51.3714256286621,26.4972473144531,19.9253479003906,35.4998413085938,17.9523559570313,19.3555755615234,17.601583480835,23.9772510528564,18.4213466644287,29.95576372182383,17.17596486372742
B,78.9648895263672,45.3344802856445,28.2869506835938,20.3171630859375,35.948388671875,18.3562255859375,19.4845447540283,17.822265625,24.6623668670654,18.671537399292,37.32759492390654,19.209739572763358
B,78.9648895263672,45.3344802856445,28.2869506835938,20.3171630859375,35.948388671875,18.3562255859375,19.4845447540283,17.822265625,24.6623668670654,18.671537399292,36.91886106975215,19.467974341698625
B,79.33954859553154,47.90526200028154,27.646476017032665,20.311115711658932,35.928680474908504,18.28936965529985,19.58417141201261,17.855917427131736,24.469979641888585,18.699372038970143,38.33191411793591,19.160229933349708
B,79.2258911132812,47.7031021118164,27.7614685058594,20.3745971679688,35.9705139160156,18.3291870117188,19.6698799133301,17.9060173034668,24.5295734405518,18.7465763092041,37.66133329394422,19.190341273988302
B,79.2258911132812,47.7031021118164,27.7614685058594,20.3745971679688,35.9705139160156,18.3291870117188,19.6698799133301,17.9060173034668,24.5295734405518,18.7465763092041,36.29300006698735,19.066672303173785
B,79.2258911132812,47.7031021118164,27.7614685058594,20.3745971679688,35.9705139160156,18.3291870117188,19.6698799133301,17.9060173034668,24.5295734405518,18.7465763092041,38.173513009310966,19.399949606679
B,79.2258911132812,47.7031021118164,27.7614685058594,20.3745971679688,35.9705139160156,18.3291870117188,19.6698799133301,17.9060173034668,24.5295734405518,18.7465763092041,34.765678917939425,19.001111452270983
B,79.2258911132812,47.7031021118164,27.7614685058594,20.3745971679688,35.9705139160156,18.3291870117188,19.6698799133301,17.9060173034668,24.5295734405518,18.7465763092041,35.00373892576217,19.17254865513631
B,79.4738616943359,49.5502815246582,27.2432800292969,20.404443359375,35.59853515625,18.2800537109375,19.581033706665,17.9636554718018,24.3061904907227,18.8070259094238,35.73548458220419,19.36751669479816
B,79.2258911132812,47.7031021118164,27.7614685058594,20.3745971679688,35.9705139160156,18.3291870117188,19.6698799133301,17.9060173034668,24.5295734405518,18.7465763092041,36.42489087021186,19.91500126916936
B,80.27228051884255,51.1557131693637,26.54938662541562,19.94177474831904,35.52590211340269,17.959011662657478,19.347817670603007,17.6102186946546,23.991723561690996,18.430938857198875,28.8872605434609,17.407796104839555
B,79.2258911132812,47.7031021118164,27.7614685058594,20.3745971679688,35.9705139160156,18.3291870117188,19.6698799133301,17.9060173034668,24.5295734405518,18.7465763092041,38.81809025542475,19.825947142080736
B,79.60418913407754,50.12003918040883,27.11355113636366,20.395037397904836,35.473294178355815,18.27772910378196,19.585356962030552,17.970420948375395,24.259848577326032,18.810017259771158,36.47707442832312,19.40095046598249
B,80.7314071655273,55.0479431152344,25.9915100097656,20.3136840820313,34.3900695800781,18.2576232910156,19.6227493286133,18.0289363861084,23.8590316772461,18.8358898162842,36.28301989341573,19.7808930965068
B,80.7314071655273,55.0479431152344,25.9915100097656,20.3136840820313,34.3900695800781,18.2576232910156,19.6227493286133,18.0289363861084,23.8590316772461,18.8358898162842,36.19656223677404,19.47135191642226
B,79.74222127379609,50.72347977971912,26.97615292835474,20.38507537463168,35.340649202029695,18.27526707045789,19.589935799686224,17.977586386517352,24.21076702184184,18.813185452823287,35.42023841461839,19.526642010797687
B,80.7314071655273,55.0479431152344,25.9915100097656,20.3136840820313,34.3900695800781,18.2576232910156,19.6227493286133,18.0289363861084,23.8590316772461,18.8358898162842,35.473617631382325,19.51059572259729
B,80.71694361121904,54.91005586420451,26.031728770431943,20.320915859185423,34.440760018061646,18.273874790228664,19.63898532830397,18.035530932898663,23.869765846474664,18.84098290934148,36.06644005608633,19.448840565691388
B,80.6210556030273,53.9959144592285,26.2983642578125,20.3688598632813,34.7768188476563,18.3816162109375,19.7466239929199,18.0792503356934,23.9409294128418,18.8747482299805,37.04597176515991,19.73158482537108
B,79.5243072509766,49.0568199157715,27.39638671875,20.4292846679688,36.0238891601563,18.3760009765625,19.6202030181885,18.0002765655518,24.4181671142578,18.8342552185059,38.26336844800747,19.850885224455016
B,80.7314071655273,55.0479431152344,25.9915100097656,20.3136840820313,34.3900695800781,18.2576232910156,19.6227493286133,18.0289363861084,23.8590316772461,18.8358898162842,36.2178276081416,19.08453880407172
B,80.12989264135963,50.71474814200184,26.65597116281321,19.975354938678887,35.57917628932647,17.97261742944121,19.331958787935264,17.627871023642076,24.021308641175946,18.450547467480916,31.91871224690672,18.0845588709633
B,80.7314071655273,55.0479431152344,25.9915100097656,20.3136840820313,34.3900695800781,18.2576232910156,19.6227493286133,18.0289363861084,23.8590316772461,18.8358898162842,34.585982408175504,18.70125071357854
B,80.7314071655273,55.0479431152344,25.9915100097656,20.3136840820313,34.3900695800781,18.2576232910156,19.6227493286133,18.0289363861084,23.8590316772461,18.8358898162842,28.962615596802085,17.914588892336347
B,80.7314071655273,55.0479431152344,25.9915100097656,20.3136840820313,34.3900695800781,18.2576232910156,19.6227493286133,18.0289363861084,23.8590316772461,18.8358898162842,36.4758663160619,19.202583244667345
B,80.7314071655273,55.0479431152344,25.9915100097656,20.3136840820313,34.3900695800781,18.2576232910156,19.6227493286133,18.0289363861084,23.8590316772461,18.8358898162842,36.40099579915543,19.26523168958534
B,80.7314071655273,55.0479431152344,25.9915100097656,20.3136840820313,34.3900695800781,18.2576232910156,19.6227493286133,18.0289363861084,23.8590316772461,18.8358898162842,34.84408977494076,18.713521414794943
