Community,WRF_RH2_98,WRF_RH2_95,WRF_T2_98,WRF_T2_95,WRF_TSK_98,WRF_TSK_95,WRF_TW2_98,WRF_TW2_95,WRF_WBGT_98,WRF_WBGT_95
BURNSIDE,94.75447238090992,92.07667265524412,34.391717767981845,32.320329028934104,43.66329557109816,40.6245016087367,24.94369762569833,24.006443130237432,29.668273301364383,28.297104990016194
EAST SIDE,97.70622413104314,95.0115943770185,32.41409015972928,30.70282223884711,34.80012961429473,33.26727316505794,24.768027255105903,23.9859779808056,29.032436650747957,27.836320524316704
WEST RIDGE,96.394896697998,93.4417247772217,34.3969909667969,32.1795135498047,43.0583618164063,40.7536560058594,24.6748046875,23.7109375,29.4586421966553,27.9183731079102
MONTCLARE,98.1266174821488,95.58360269925316,33.73191256107773,31.75225155926746,38.98965022389486,37.144625072944486,25.323317045949477,24.3959943924216,29.798927824173276,28.43350408799973
LOWER WEST SIDE,94.66301926102985,91.99109879591164,34.438404529102954,32.4648939837088,43.61092180908295,41.1700898110251,24.880973737083814,24.00206748708381,29.656690284241368,28.2471124471671
WEST ELSDON,97.49893262179106,94.92937197194588,33.87949344051942,32.0996295437351,39.24836105057054,37.618800649728726,25.25618814778971,24.3570492007992,29.85690187231289,28.4551720004696
NORTH CENTER,95.26451653355956,92.3849049221671,34.370688043755656,32.21308528929456,43.689140944580345,41.23117592368775,24.86835701667124,24.028668701975853,29.638071607889085,28.269950880308176
WEST TOWN,95.0295417600746,92.24020663930268,34.42569755190011,32.3400407209828,43.62940490573244,41.11216447286248,24.85246136780905,23.98072693543451,29.64156773738787,28.23675824215536
SOUTH SHORE,94.7394165039063,92.0604496002197,34.395556640625,32.323014831543,43.6930572509766,40.6484619140625,24.94140625,24.00390625,29.6674251556397,28.295994758606
GRAND BOULEVARD,94.684871673584,92.0072536468506,34.2621704101563,32.3730560302735,43.5253326416016,41.3214813232422,24.8828125,24.0625,29.6734050750732,28.4087619781494
CHATHAM,97.0702290302998,94.57195390237344,33.80125765413851,31.90722355198217,39.085627457902255,36.93914761929901,25.29613597972973,24.396642736486484,29.79872728296233,28.46787058340539
WEST PULLMAN,95.4798377990723,91.9398040771484,34.2744903564453,32.5059829711914,43.5643585205078,41.3000274658203,25.0,24.12109375,29.6890689849854,28.2981748580933
HEGEWISCH,96.78649100950824,94.01757298406378,33.699131683117685,31.85532943609611,39.7876190569916,37.79982394737222,25.15196394035016,24.37632488039495,29.670116498203694,28.238025556972325
NEAR WEST SIDE,94.71663745975208,92.04033165852786,34.44563314572888,32.47073877853742,43.590093663711016,41.157640262805366,24.878571317298118,23.996155576240028,29.65855667646716,28.237944851511145
UPTOWN,96.17296041843372,93.33000626420088,34.105302692179336,31.96870647010693,42.14866237324655,39.83521166302796,24.626329342137296,23.66215691942551,29.317147360618744,27.833744038857628
ENGLEWOOD,94.684871673584,92.0072536468506,34.2621704101563,32.3730560302735,43.5253326416016,41.3214813232422,24.8828125,24.0625,29.6734050750732,28.4087619781494
PORTAGE PARK,95.40282315243256,92.56008220650686,34.30181062106437,32.15194394122593,43.4386123894001,40.98489170074468,24.91641382677801,24.08499461206896,29.66206089228045,28.308843492091388
EDGEWATER,96.394896697998,93.4417247772217,34.3969909667969,32.1795135498047,43.0583618164063,40.7536560058594,24.6748046875,23.7109375,29.4586421966553,27.9183731079102
WASHINGTON PARK,94.684871673584,92.0072536468506,34.2621704101563,32.3730560302735,43.5253326416016,41.3214813232422,24.8828125,24.0625,29.6734050750732,28.4087619781494
CHICAGO LAWN,95.02248480695393,91.8810547548755,34.25361434658733,32.4291535842004,43.35764136763667,41.3435947419431,24.95480458769164,24.135634581603327,29.71451086216714,28.366895497778053
EAST GARFIELD PARK,95.33309937766155,92.65918983339644,34.27559718231331,32.32553056558249,42.32220357436648,40.0777415055325,24.991001308900525,24.09406359075044,29.71411858470441,28.29977417103146
SOUTH LAWNDALE,96.08816663128788,93.5051414964239,34.17432980157632,32.30782925316014,41.33376484723685,39.34604007792221,25.07734720685841,24.166018505715343,29.76090740290129,28.33419020994104
AVALON PARK,94.7394165039063,92.0604496002197,34.395556640625,32.323014831543,43.6930572509766,40.6484619140625,24.94140625,24.00390625,29.6674251556397,28.295994758606
NEAR NORTH SIDE,96.90671726763738,94.20154883389384,32.474984065678655,30.669818840089278,37.15627239620628,35.36811406499236,24.1842906096563,23.46695171050277,28.535843719476173,27.28441254792157
JEFFERSON PARK,98.88350467055923,96.49325556920766,33.35243662094061,31.280538645122093,37.50362793174955,35.45709526548058,25.54617321353162,24.556248491795376,29.873114224842624,28.46351120923021
CLEARING,98.28433459670327,95.48138711213426,33.717026043869105,31.856833669667584,39.14497612967577,37.496550331691154,25.313642933396192,24.515028837622005,29.94843961923867,28.596076542228968
FULLER PARK,94.684871673584,92.0072536468506,34.2621704101563,32.3730560302735,43.5253326416016,41.3214813232422,24.8828125,24.0625,29.6734050750732,28.4087619781494
LOGAN SQUARE,95.22032207607486,92.35134212541284,34.36966003417978,32.21559328825575,43.715565721973874,41.241509697007885,24.87284064440994,24.042556288819885,29.649023558812075,28.286758670451476
HERMOSA,95.2157150268555,92.342622756958,34.3564483642579,32.2010055541992,43.7364959716797,41.2854858398438,24.8828125,24.0625,29.6534629821777,28.3018102645874
NORTH LAWNDALE,96.21568971932268,93.6061717504896,34.120020176978095,32.240643327595805,40.95191517622112,38.99002203275377,25.108185666899445,24.1917172224162,29.77632935579928,28.3508426080869
BELMONT CRAGIN,95.60194030796627,92.77119873686112,34.27587587369121,32.144661349830244,43.1055290014907,40.74151184457288,24.940423543841145,24.106581450394984,29.672882586995414,28.319510171915898
ALBANY PARK,95.47423167364776,92.5903144609443,34.337921237077055,32.15395992814083,43.52195305792433,41.21539399008649,24.86870659722222,24.0082287397541,29.614308280458424,28.256086768710272
HUMBOLDT PARK,95.58006185934512,92.79117527324529,34.24695373126185,32.18854678944561,42.53761641862066,40.26484252160423,24.97883595245692,24.117896707482444,29.705196857634945,28.32500596311189
GAGE PARK,94.9928593429134,92.19009559552892,34.389436957744195,32.45507243727658,43.09895574182344,41.014486247163205,24.93436294987146,24.088558402956306,29.685399379190866,28.3467498485104
LINCOLN PARK,96.60744383202848,93.8560901630993,32.66369814703174,30.77221934290053,37.92985739999612,35.89554351329129,24.221278227240397,23.485814144736835,28.61547806090004,27.388891871250173
MORGAN PARK,96.61372968705147,93.43016670562407,34.06437813266292,32.30720053767109,41.90146803174701,39.87379536366725,25.12628240899725,24.26842322716346,29.75092283788621,28.39210288079232
FOREST GLEN,98.25461010328482,95.75463738978748,33.54621246552806,31.43852727379601,38.6289466213173,36.62868489278878,25.413187032350358,24.440739161531692,29.81519131727622,28.421428675047157
LAKE VIEW,96.05264631592672,93.25642509050265,33.98890112326565,31.887372862566355,41.78891960554223,39.45981362182182,24.60835433467743,23.646043346774203,29.26328274634573,27.80528532766524
WASHINGTON HEIGHTS,96.65698588005291,93.5230062197662,33.97758586092951,32.195023519697884,41.05447976523444,38.98395025375042,25.156180740248228,24.29815341958481,29.75552184328124,28.3720956404816
EDISON PARK,99.072176828394,96.77880989482736,33.312635305887774,31.251013656292887,37.364332976278725,35.25029711680025,25.55523047269173,24.549401646064585,29.861807720211264,28.464638939057807
CALUMET HEIGHTS,94.7394165039063,92.0604496002197,34.395556640625,32.323014831543,43.6930572509766,40.6484619140625,24.94140625,24.00390625,29.6674251556397,28.295994758606
GARFIELD RIDGE,97.5580855002259,94.94049589718932,33.91163505772999,32.10827819366171,39.47361722898626,37.85349883706029,25.252926808328876,24.35683504757437,29.88146969537832,28.459505901934765
GREATER GRAND CROSSING,94.95900733310128,92.30082488021532,34.23712151112887,32.311933051051206,43.06766030286048,40.70720967492509,24.939799128751208,24.08804613761496,29.68608573994815,28.39340902675003
OHARE,98.86998769810975,96.76489592111058,33.47350650123857,31.44648110304553,37.93214573624876,36.188132089686725,25.391950033723017,24.444621508675407,29.805541606649605,28.47549056998764
SOUTH CHICAGO,94.88837069119118,92.20822611363948,34.2350349465664,32.18763315591472,43.11833302272992,40.16294563017697,24.904918782271952,23.982122687177288,29.596138930854263,28.239893722862508
DUNNING,98.74261438363412,96.44163016443414,33.32655283871179,31.276217436610423,38.12153183531812,35.61942899399242,25.51618156098989,24.48651276049532,29.815529506640697,28.43438326473576
ARMOUR SQUARE,94.88882940403552,92.38851476464032,34.49772958114015,32.50126578155655,43.33062735929617,40.861640497387285,24.77797435538117,23.901892691984305,29.586346515090973,28.18786755377936
MCKINLEY PARK,94.67252846639666,91.99308038930424,34.419133210729434,32.45535450919729,43.5853544541656,41.19001624935968,24.88445504610656,24.01389600409836,29.66024255095933,28.271208844419387
ROGERS PARK,96.394896697998,93.4417247772217,34.3969909667969,32.1795135498047,43.0583618164063,40.7536560058594,24.6748046875,23.7109375,29.4586421966553,27.9183731079102
WEST GARFIELD PARK,96.8494812011719,94.1779937744141,33.9120788574219,32.0136657714844,39.4121154785157,37.6078048706055,25.234375,24.296875,29.8404502868652,28.415548324585
NEW CITY,94.706141159731,92.01915252038933,34.28967343227293,32.38875140132906,43.490164711841146,41.29683238832634,24.886647839204414,24.0625,29.67258740206228,28.39835864830151
BRIGHTON PARK,94.98415691180912,92.2713373724672,34.41176336750364,32.45538409137254,43.05340750629855,40.907318120262,24.92928448697488,24.07017414023888,29.67944701695951,28.326952949190822
BEVERLY,97.33738009116983,94.37031983959064,33.88869351405197,32.1272612184728,40.470232180835694,38.582540924783,25.21406256891762,24.376293928083097,29.797774980904467,28.45153811925216
OAKLAND,95.36091636940289,92.72607188754613,33.641506664134894,31.801098406756413,41.23700491446039,39.20811247649018,24.6796875,23.893229166666668,29.314564505683016,28.074789753666614
NEAR SOUTH SIDE,95.15310870208548,92.59551218936316,34.53492572280047,32.53154471401072,43.26727529582071,40.842403855525816,24.78352655648267,23.88448105543967,29.60965934479188,28.140100028609726
DOUGLAS,94.91397758971964,92.41857684100113,34.474990916653574,32.482480341336554,43.25609982474483,40.80012498849171,24.769925820707066,23.897017045454547,29.57516285494919,28.182953341320303
