Community,WRF_RH2_98,WRF_RH2_95,WRF_T2_98,WRF_T2_95,WRF_TSK_98,WRF_TSK_95,WRF_TW2_98,WRF_TW2_95,WRF_WBGT_98,WRF_WBGT_95
WEST LAWN,94.08848984293218,90.83841000249458,35.53649197314511,34.101807777338045,43.00090171601956,40.79984293147376,25.116986760087546,24.17988823991244,29.864302949938075,28.73500798054416
IRVING PARK,94.32515422985162,91.28465358257796,35.76803341972616,34.22547728147239,42.86127418926354,40.091844745648,24.90382140280692,23.87153233210912,29.67754224274863,28.45358097640816
AUSTIN,93.95061720814373,90.70689681202477,35.83650257563353,34.25818159628399,43.37807786151619,40.73680444582546,25.005480679598723,24.043320164535984,29.84947060737943,28.63733438575509
BURNSIDE,94.5907293948382,92.13775844680532,35.53015721496933,34.0839540193867,43.21028106518966,39.841648412949546,24.646653500349167,23.946253600733243,29.840004751535734,28.44601361045629
EAST SIDE,95.16530854748888,92.44455654069262,33.66834065816773,32.442613390462355,37.87061808668368,36.01337662781961,24.489278126772884,23.880425018910746,29.012443164040597,27.86285930285836
WEST RIDGE,94.6304955681278,91.73965925675614,35.57722814410165,33.797114783858184,42.677117522452335,39.81201073518129,24.828825316343423,23.787565781693463,29.60921280066019,28.30340113109009
MONTCLARE,93.90542468559453,90.94104211920232,35.8670664185847,34.2730818532485,43.22662221662674,40.78790342749621,25.086563588850176,24.047188044425088,29.761797183897404,28.63154394701385
LOWER WEST SIDE,94.39381822570736,91.11011604472591,35.68853417683785,34.11837214554952,43.39914103353614,40.51348306894578,24.704227136552813,24.058822474167627,29.82419022911592,28.579456285184023
WEST ELSDON,93.9685903093794,90.73382410207591,35.65783902986666,34.17207183380591,43.31329510333423,40.7122970123749,25.0736373001998,24.1796875,29.847701605264238,28.726683797655305
NORTH CENTER,95.01006041776988,92.37418251372593,35.665853580344994,33.89363105849304,42.151454261419616,39.286856074076695,24.63962592618002,23.822722283205277,29.56451629906662,28.242130171716173
WEST TOWN,97.15651185613513,94.63892780009796,32.478853999573275,30.87108006191372,33.50271275196989,31.72201012899706,23.74256521572827,23.235030026009788,28.025582460475807,26.976614209692205
SOUTH SHORE,96.06906098481385,93.06323541655684,33.36979616338563,31.9129695227652,36.7988924604474,34.92095875884552,24.242498224431824,23.682728160511363,28.81508121649421,27.696440662398505
GRAND BOULEVARD,94.7143836975098,91.31858253479,35.7211914062501,34.0791946411133,43.2213775634766,40.4529129028321,24.7041015625,24.00390625,29.8628955841064,28.5068349838257
CHATHAM,94.11251525878912,91.28378543338258,35.68877283044766,34.23747055466112,43.20413175015839,40.37833021009294,24.822872677364863,24.091005067567565,29.90666188420474,28.733981673781912
WEST PULLMAN,92.91693840991216,90.35319291015624,35.10884803320313,33.95370312011721,42.85648240234384,40.75185801513672,25.05859375,24.23828125,29.82874484558104,28.63333164123539
HEGEWISCH,93.71077210748366,90.92062679046394,35.24332724771083,33.93284880630879,42.80647628734488,40.36938597340538,24.86277229234528,24.138449206026053,29.738014568200484,28.46904140766488
NEAR WEST SIDE,97.85042972705418,95.40381127925129,31.219405201753155,29.653848225526072,30.0572815416057,28.820126777869493,23.41964652916252,23.01857318668993,27.396890159295094,26.491197572557898
UPTOWN,95.27974408232366,92.69198818448228,35.18984882239588,33.42173157481169,41.26418774984593,38.41920655723208,24.56210443037975,23.76839018378773,29.39883068162719,28.06871261243812
ENGLEWOOD,94.7143836975098,91.31858253479,35.7211914062501,34.0791946411133,43.2213775634766,40.4529129028321,24.7041015625,24.00390625,29.8628955841064,28.5068349838257
PORTAGE PARK,93.88006821906426,91.09834624323354,35.9622803085152,34.50063822954554,43.313155065076224,40.480591381555286,24.99948141163793,23.993534482758616,29.804209870963252,28.53807901513988
EDGEWATER,95.0330764770508,92.3246173858643,35.4097381591797,33.5807205200196,42.2818328857422,38.9849487304688,24.642578125,23.8134765625,29.5788356781006,28.0922927856445
WASHINGTON PARK,94.7143836975098,91.31858253479,35.7211914062501,34.0791946411133,43.2213775634766,40.4529129028321,24.7041015625,24.00390625,29.8628955841064,28.5068349838257
CHICAGO LAWN,93.78117708701444,90.92970785520512,35.49586234079006,33.934654947851726,43.32378285644684,40.62393348861989,25.00415452331523,24.12317101165762,29.833188707003828,28.52352864062274
EAST GARFIELD PARK,94.84166905623393,91.98238693024273,35.75664102089411,34.114166534051066,42.76808838813791,39.70706468707533,24.65205231511781,23.86418793630018,29.719423158699986,28.35566832257814
SOUTH LAWNDALE,94.12525080059136,90.8680381334168,35.696058347208826,34.16378174203225,43.41678249242857,40.615054269526254,24.90156595685841,24.127344902286136,29.8348832197949,28.661944255950797
AVALON PARK,94.62621765545076,92.13227843217398,35.50228950167009,34.05029793840558,43.09612844911249,39.77193184273249,24.64145695110393,23.943639886262265,29.82408582294335,28.43408297641701
NEAR NORTH SIDE,99.1685792997894,96.92639066973996,29.077814310077,27.56336292947371,24.032351618390678,23.68174894367221,22.850770940952334,22.611249808203763,26.298476734723327,25.6133049451388
JEFFERSON PARK,93.8595764160156,91.1169490814209,35.9786590576172,34.5169082641602,43.3353271484376,40.4930969238281,25.0,24.00390625,29.8130973815918,28.5394172668457
CLEARING,93.78017520650675,90.56672600760535,35.426473091890465,34.00386230414591,43.18741301271704,40.9931509117797,25.068835958296365,24.1796875,29.83490776901448,28.62375479836113
FULLER PARK,94.7143836975098,91.31858253479,35.7211914062501,34.0791946411133,43.2213775634766,40.4529129028321,24.7041015625,24.00390625,29.8628955841064,28.5068349838257
LOGAN SQUARE,95.20088817075174,92.39290320947303,35.183446725406995,33.55326980448663,41.16231618277038,38.337913652976816,24.49910168381212,23.75741217003106,29.426199653222685,28.122090423181177
HERMOSA,93.94785317779711,90.88862974747364,35.851479116054016,34.33898385377824,43.31441564145295,40.45624672469659,24.820078974184785,23.937171402410204,29.81792014794449,28.540794876437555
NORTH LAWNDALE,94.25713214954187,91.1534523264656,35.741103071074264,34.18501780366104,43.223933260400905,40.34796834338313,24.84222957675017,24.03271211592179,29.80364490834027,28.567440744884863
BELMONT CRAGIN,93.923912179678,90.86256767035142,35.95379785630988,34.36620325879914,43.26177097371828,40.586868657894,25.040683029650417,24.03388172004575,29.79615016050393,28.56221027581532
ALBANY PARK,94.27400484067714,91.204423189887,35.77426528235819,34.249304795858734,42.91024522532386,40.14818901613256,24.9232233321949,23.875263262750448,29.68548617661177,28.468814272553416
HUMBOLDT PARK,94.26115606194786,91.28807261892388,35.8225961866543,34.25710260796565,43.13742634883413,40.19204487657575,24.740648806437463,23.915548221123167,29.792533153200434,28.474558102985664
GAGE PARK,94.24315537244314,91.03355120190618,35.65622429149014,34.092935055141936,43.39420449538832,40.55673475486151,24.77863913881748,24.079400305269925,29.828296633330623,28.581394057776468
LINCOLN PARK,99.10481906635832,96.85466487716305,29.177783051188275,27.66067370961432,24.30271120247771,23.912850952148407,22.877039251422467,22.629161850995725,26.347702526673185,25.653137105287897
MORGAN PARK,93.31177789300354,90.36301404106746,35.2630284277948,34.05362144250137,42.98651819753126,40.818161970704445,25.085395561469777,24.23828125,29.850967290768253,28.72656716619224
FOREST GLEN,93.93056616823438,91.07781579729536,35.94754927406849,34.45533675341543,43.260519116898735,40.45174598962488,24.993855908890843,23.976342429577464,29.78261443259009,28.53557950980228
LAKE VIEW,95.52921289095316,93.0049001222016,34.86762228032592,33.13454822827418,40.1871376677482,37.62599093529485,24.46377268145162,23.705771169354843,29.20634253922328,27.96623189987677
WASHINGTON HEIGHTS,93.6056388515295,90.74345586354382,35.40729205384796,34.02188620360658,43.08189339423576,40.67147390848076,25.015693105422574,24.17717394817524,29.83595430225344,28.650732132841792
EDISON PARK,93.62490299274896,90.81373132345772,35.93544997014144,34.516316512615006,43.35364423611337,40.83683161114829,25.069765585582743,24.00390625,29.799958852080845,28.64282942058822
CALUMET HEIGHTS,96.17041261223471,93.74561991357498,33.42530256137733,32.17113681963297,36.45932450021151,34.261995565815326,24.24712629378981,23.68690286624204,28.86449027431996,27.680992141650773
GARFIELD RIDGE,93.77661060526486,90.56401262152966,35.47792458024305,34.03757840015715,43.26651626869111,40.9429403455863,25.060384070959536,24.1796875,29.832927319524867,28.633763662198696
GREATER GRAND CROSSING,94.64737067331843,91.31779672992576,35.716812126895874,34.09658122375037,43.21947379443064,40.44239513868675,24.717044560745407,24.01330554589181,29.86761318821025,28.53159806404472
OHARE,93.31795533053103,90.39951709581032,35.86662796672703,34.39088812661381,43.32054401438063,41.11245999911352,25.00618495093629,24.025136875793464,29.75597277766808,28.762777305083205
SOUTH CHICAGO,98.33399250234054,95.94209302813582,30.47185489201508,29.48379179122324,27.089587160724403,26.52258438399242,23.69661984993546,23.327869513769368,27.507013661947585,26.618436836006325
DUNNING,93.8757167662929,91.0550230804508,35.93937416641206,34.43107201090326,43.29705884098762,40.59688012604985,25.030473705073994,24.019143102537,29.795037743405096,28.571849393542173
ARMOUR SQUARE,95.67212794693062,92.83853067731646,35.517454816193926,33.82907870339712,42.726821772827776,39.46691779406088,24.54701185012612,23.8499991241592,29.717245858025645,28.244353162868137
MCKINLEY PARK,94.40841417906718,91.10533750565328,35.69481397284842,34.11870499907952,43.39046583832291,40.52353077872858,24.706714267418032,24.056160348360656,29.830108858952784,28.576873676112488
ROGERS PARK,95.33960845347411,92.82579384154712,35.29132622571194,33.13677059801558,42.11920285611543,39.000117260232365,24.596338370508292,23.681298708154177,29.48448140474736,28.00185181116292
WEST GARFIELD PARK,93.9247375488281,90.8857040405273,35.8608184814453,34.3399368286133,43.35146484375,40.4731002807617,24.7919921875,23.9453125,29.8349018096924,28.54345703125
NEW CITY,94.6644781217324,91.28380091335626,35.71688907898515,34.08563903195821,43.24895693725333,40.464431127832846,24.7045277113005,24.01242922600981,29.857547860565276,28.518258740293547
BRIGHTON PARK,94.33759644082588,91.05051000114332,35.6922224720385,34.129015479802746,43.41177486815605,40.5434595249434,24.73367354818781,24.071380766062603,29.827329700979057,28.595858025590168
BEVERLY,93.49117637693506,90.50636584605644,35.34654092620446,34.02855030832447,43.14660626225013,40.78943051410211,25.06028912314749,24.20185140261116,29.85509767337172,28.668277373344207
OAKLAND,95.1190089190448,91.95349792197896,35.637544985170805,33.97459846779155,43.01214452672894,40.042838598180765,24.63899739583333,23.93880208333333,29.803467121830657,28.396309075532145
NEAR SOUTH SIDE,96.84541357919402,94.23569532352784,33.51275987735308,31.87107631502167,36.90285361293658,34.50659989441471,24.010070252326702,23.45219231386393,28.650843151420627,27.406700350965863
DOUGLAS,95.72447538690535,92.90356221953624,35.512379522355786,33.818084557530106,42.69905581901378,39.429218320493405,24.541577888257574,23.84138257575757,29.71454053191623,28.2309221254856
