Community,WRF_RH2_max,WRF_RH2_min,WRF_T2_max,WRF_T2_min,WRF_TSK_max,WRF_TSK_min,WRF_TW2_max,WRF_TW2_min,WRF_WBGT_max,WRF_WBGT_min
LOOP,81.3248672485352,57.2397117614746,25.8112121582031,20.3975769042969,34.2613464355469,18.5734191894531,19.7268810272217,18.1926155090332,23.9295196533203,18.954174041748
PULLMAN,79.2378158569336,48.8239936828613,27.7513366699219,20.5503173828125,35.9175964355469,18.7007385253906,19.9704914093018,18.0948543548584,24.776424407959,18.9310417175293
KENWOOD,80.43441584361094,55.70830560211924,26.227770289097787,20.535066993380983,34.816723451198854,18.71015295500961,19.890122082230885,18.22352414430138,24.14687788068427,19.00693053469521
WOODLAWN,80.21064692453048,54.761745154127226,26.423610138118303,20.543727520722715,35.02437259631393,18.667941363847312,19.891655835053616,18.20405809690041,24.20962960553666,18.998602479458118
LINCOLN SQUARE,79.98286646031826,50.73301382845404,27.005376542929696,20.372960852897904,35.14969332820582,18.431763284486397,19.586768047665384,18.002125769747554,24.19939440594877,18.82017438012934
NORTH PARK,79.9673843383789,49.4883422851562,27.1679321289063,20.3294616699219,35.7839294433594,18.2715087890625,19.5845355987549,17.9560127258301,24.2311115264893,18.7836742401123
WEST ENGLEWOOD,79.36754598224496,50.96696327358419,27.21409132289267,20.573635460446067,35.859871079451096,18.526168313512624,19.89303544596843,18.12742153424245,24.4793902664019,18.962871104672804
RIVERDALE,79.02329253165003,48.58153173405392,27.84627079531039,20.616332018479365,35.95280908936262,18.742149390964908,19.97530133854316,18.096385801227257,24.736452600899792,18.96737919217122
WEST LAWN,78.97876620138368,47.00657138744595,28.1161966440748,20.56308014299373,36.82335574960001,18.593141514110503,19.81224202220326,18.034045100711214,24.92109443772005,18.91564624047255
IRVING PARK,79.4301147460938,48.8749580383301,27.4822937011719,20.4583984375,36.1353088378906,18.4095092773438,19.6214752197266,18.02734375,24.4725513458252,18.8623561859131
AUSTIN,79.13780324868483,47.45696266432001,27.86824465183298,20.46788697194573,36.26249222707266,18.43573645774767,19.64821753507912,17.999967802955645,24.64424528437434,18.843689206874718
BURNSIDE,79.2378158569336,48.8239936828613,27.7513366699219,20.5503173828125,35.9175964355469,18.7007385253906,19.9704914093018,18.0948543548584,24.776424407959,18.9310417175293
EAST SIDE,79.87866064062999,54.77425510187193,26.62697090229723,20.631911864403367,33.74451132816196,19.10069636404064,19.99267086355121,18.23090405110693,24.30130024865247,19.03719119621657
WEST RIDGE,79.98277385931819,49.63359610209586,27.142954333307515,20.33068168012176,35.70891814098042,18.28464618780304,19.583820586624093,17.95898205442259,24.221619183466107,18.78545471126445
MONTCLARE,78.9262466430664,45.5200576782227,28.2942749023438,20.4209838867188,36.3890930175781,18.3864685058594,19.5689334869385,17.9248046875,24.8077793121338,18.7720851898193
LOWER WEST SIDE,79.48755878166727,50.092721478491086,27.309883341331247,20.544433084539797,35.85131556105437,18.47045307940471,19.767498101031148,18.09514293094,24.46604193210423,18.94436041915545
WEST ELSDON,78.9783325195312,47.01025390625,28.1151977539063,20.5632568359375,36.8244567871094,18.5930725097656,19.8119049072266,18.0340309143066,24.9212303161621,18.9157638549805
NORTH CENTER,79.77033907809717,51.64183179267021,26.985784563719925,20.46855365573117,34.70931061494492,18.63970852798483,19.604953631873222,18.075906606981967,24.272382882764127,18.88807648282936
WEST TOWN,79.83126247970974,50.85499990736402,27.0602362605904,20.44783592644343,35.61688827085086,18.4215223482802,19.66390419846795,18.06524575699207,24.304273884561987,18.88785859881883
SOUTH SHORE,80.50607461929323,55.9367226658445,26.185462824503592,20.53075964956575,34.74645063226874,18.734491221110005,19.897754629453008,18.22885254079646,24.140104775717795,19.00799420024409
GRAND BOULEVARD,79.3945922851562,51.3097686767578,27.1378112792969,20.5753112792969,35.781640625,18.5140014648438,19.8972492218018,18.1330680847168,24.4384765625,18.9682312011719
CHATHAM,79.2378158569336,48.8239936828613,27.7513366699219,20.5503173828125,35.9175964355469,18.7007385253906,19.9704914093018,18.0948543548584,24.776424407959,18.9310417175293
WEST PULLMAN,79.00082551757812,47.81451146118162,28.064686132812536,20.57365388671876,36.03347435546878,18.7273907910156,19.98747084228517,18.06334360107424,24.82339216979984,18.929478203125
HEGEWISCH,79.33069397038923,50.74448591930211,27.395682176886147,20.60927021966829,35.54798065086145,18.788986235876436,20.00760315264476,18.13454066016645,24.56790148872764,18.985414338914367
NEAR WEST SIDE,79.7820554495571,51.05322216106199,27.07311324692914,20.48727625108074,35.602815448916935,18.427552091041303,19.732671835795696,18.09423059252416,24.32760035171588,18.91899548470677
UPTOWN,83.0173950195312,78.2758331298828,22.2176452636719,20.5712524414063,20.917626953125,20.8751770019531,19.4428291320801,18.5444965362549,22.3498477935791,19.1365413665771
ENGLEWOOD,79.3945922851562,51.3097686767578,27.1378112792969,20.5753112792969,35.781640625,18.5140014648438,19.8972492218018,18.1330680847168,24.4384765625,18.9682312011719
PORTAGE PARK,79.40593486873586,48.71396138311806,27.52125946571089,20.45660296911481,36.14748756145606,18.408403585149006,19.618953820480733,18.02242305360992,24.48863843501299,18.858024215698254
EDGEWATER,83.0173950195312,78.2758331298828,22.2176452636719,20.5712524414063,20.917626953125,20.8751770019531,19.4428291320801,18.5444965362549,22.3498477935791,19.1365413665771
WASHINGTON PARK,79.3945922851562,51.3097686767578,27.1378112792969,20.5753112792969,35.781640625,18.5140014648438,19.8972492218018,18.1330680847168,24.4384765625,18.9682312011719
CHICAGO LAWN,79.18268230661192,48.658478548335616,27.72850134382609,20.562668122517263,36.38886772747884,18.605494362932564,19.863507478239416,18.08839675893575,24.75382965511879,18.927298958558165
EAST GARFIELD PARK,79.1789321899414,48.9562492370605,27.4526916503906,20.5032897949219,35.8891845703125,18.4529357910156,19.6087379455566,18.0397624969482,24.3959674835205,18.8818454742432
SOUTH LAWNDALE,79.17751549689818,48.755169556204216,27.644199295569127,20.559367675181136,36.07042082990049,18.53157185542316,19.75574247253329,18.07244967757893,24.61822036257421,18.92751509132872
AVALON PARK,79.30605718389776,49.21136304122009,27.66594119042187,20.549321954405595,35.85431397682212,18.70217018365645,19.966837097766927,18.10213592284285,24.741544497215155,18.93523504816986
NEAR NORTH SIDE,81.50009199289177,62.749565845620616,24.87842119282476,20.45536005297972,30.244684012704923,19.299083793377907,19.626962234852964,18.26676697660781,23.52889089771651,18.99707289179097
JEFFERSON PARK,79.85017251416065,49.07745919172366,27.27829319132807,20.33905551571646,35.86198034396967,18.285532868138617,19.57755196508756,17.952214909336302,24.288034832155432,18.781757203768574
CLEARING,78.90083288617541,45.672316218649485,28.40925928774194,20.488746882711997,36.73409334468758,18.545300829124965,19.820053334138837,17.981456218404674,24.983628592029948,18.83713124638229
FULLER PARK,79.3945922851562,51.3097686767578,27.1378112792969,20.5753112792969,35.781640625,18.5140014648438,19.8972492218018,18.1330680847168,24.4384765625,18.9682312011719
LOGAN SQUARE,79.53702459394566,49.33334658131097,27.37965630004128,20.45114027698588,36.016573641759265,18.41226971549282,19.62432054199791,18.033359323821458,24.431628596856733,18.865024923241663
HERMOSA,79.4301147460938,48.8749580383301,27.4822937011719,20.4583984375,36.1353088378906,18.4095092773438,19.6214752197266,18.02734375,24.4725513458252,18.8623561859131
NORTH LAWNDALE,79.13227979564134,48.6891083770624,27.596503670122384,20.536699499631094,35.99332558189692,18.505036244312475,19.685413482468874,18.05555817867788,24.532106103177853,18.904560288237462
BELMONT CRAGIN,79.36196215452047,48.42117826414342,27.592121298585205,20.453337790511288,36.16963537978143,18.406392810397243,19.614368488354348,18.013474440145128,24.51789387601221,18.85014623991585
ALBANY PARK,79.65193825717691,49.12820715055946,27.352502645227386,20.40516407080109,35.99023416376721,18.3525327551633,19.606223888663603,17.997893175357905,24.372867631709585,18.82987062237664
HUMBOLDT PARK,79.32456036624292,48.909119017503016,27.469854039117347,20.477263120883745,36.03188010132381,18.427758389821705,19.61612263833481,18.03256247678072,24.44036852940679,18.870546164448758
GAGE PARK,79.17799348806656,48.62065993164375,27.737374116951493,20.562681630583228,36.39886234548218,18.60520934274082,19.862323454045374,18.087149331257105,24.75767067367433,18.92703428489077
LINCOLN PARK,81.19101635863736,60.80319081465174,25.19018226504159,20.436128072073902,30.89554498924812,19.162639391100075,19.599880875089603,18.21422455897544,23.600781518059808,18.9626801247956
MORGAN PARK,79.15806093320742,47.6563669154932,28.042088913131565,20.531219383910475,36.1234118975126,18.673114185542826,19.962779290728555,18.064317178595207,24.829672202304177,18.906478873975995
FOREST GLEN,79.9321467251845,49.34754949086145,27.20341631392363,20.331106760804108,35.80775347427584,18.2746955441757,19.581304956489905,17.953589082100038,24.248288395707085,18.78182540678642
LAKE VIEW,82.93307090403783,77.41436742967176,22.36331293796556,20.564180348167334,21.4132571422071,20.788171824246724,19.45046779673589,18.52844135393808,22.40908303824805,19.12784455412173
WASHINGTON HEIGHTS,79.2378158569336,48.8239936828613,27.7513366699219,20.5503173828125,35.9175964355469,18.7007385253906,19.9704914093018,18.0948543548584,24.776424407959,18.9310417175293
EDISON PARK,79.0896759033203,45.7134819030762,28.0913940429688,20.3522888183594,36.3794189453125,18.3352600097656,19.4890022277832,17.8767204284668,24.6625328063965,18.7189464569092
CALUMET HEIGHTS,79.52818181226208,50.88553112054327,27.2867152511694,20.551136128613894,35.62466488977906,18.67268806992061,19.97798139122645,18.132187901636613,24.571053800157685,18.953567741782795
GARFIELD RIDGE,78.89600018348172,46.65162250331693,28.17599678540545,20.532647885026325,36.55892067333868,18.55509153932006,19.78845483999221,18.014112851856776,24.886756639319547,18.87676498609393
GREATER GRAND CROSSING,79.60627629888482,51.99701289755176,27.006957822678466,20.56357029351393,35.58411756517351,18.57864268802376,19.90404203623565,18.1486755788384,24.412695600664136,18.97252782985988
OHARE,78.53578548681612,44.22358720563901,28.532274155973955,20.402072674351324,36.66084602217119,18.41773972481021,19.58068353053225,17.85723450330167,24.819279898741563,18.70930788731905
SOUTH CHICAGO,80.00737316243206,54.4247206945633,26.528374487766904,20.563324794014203,34.798195239804066,18.72516963781465,19.98571561462091,18.20314481147599,24.24928193215453,18.997476533111712
DUNNING,78.97433553480808,45.840247504194906,28.216779867740872,20.424554710653226,36.36487199650251,18.38866750428557,19.57394804071713,17.934590958641646,24.77578534132331,18.7807006035208
ARMOUR SQUARE,80.3639093236538,54.46173520793828,26.40413199112556,20.49319637965733,35.044004452282046,18.48796189654569,19.837062119368504,18.16672336253347,24.07902565130737,18.974793239559315
MCKINLEY PARK,79.44594308821883,50.07505461896054,27.329736728355574,20.54968872070317,35.88816158107067,18.483377725569984,19.78669910118229,18.09791849480304,24.486310471081374,18.94547347397098
ROGERS PARK,82.47904469632985,71.2229031368321,23.3681041595684,20.47151900907701,24.55093789440409,20.10860505725008,19.41498213493855,18.367138244010327,22.793944187773565,19.000453646704344
WEST GARFIELD PARK,79.1789321899414,48.9562492370605,27.4526916503906,20.5032897949219,35.8891845703125,18.4529357910156,19.6087379455566,18.0397624969482,24.3959674835205,18.8818454742432
NEW CITY,79.3648606379845,50.93292717908049,27.22166493389337,20.573469073544786,35.867638340748954,18.527376322509184,19.89261707312147,18.12686090560654,24.4834524622705,18.962338917171373
BRIGHTON PARK,79.22246799751794,48.815822805564935,27.67691855014253,20.55974971513576,36.31732526398961,18.58155115620901,19.84403214541062,18.086814120731027,24.71275908864505,18.929585106486737
BEVERLY,79.19015758947835,47.73764233801174,27.98971162633151,20.53657276743135,36.1514219145415,18.66374111996624,19.931897911793296,18.07095160447299,24.807472883855787,18.91249101769361
OAKLAND,80.57128575642902,57.50362070578114,25.924614856861265,20.551271339699102,33.358500840928826,18.91693765145761,19.850872940487346,18.24773183398776,23.983696241732005,19.0292889736317
NEAR SOUTH SIDE,80.73336806682933,55.62574174070541,26.15461612255796,20.45859400072213,34.740814921975335,18.513885662583235,19.80428494415481,18.179125623005167,24.002414578497778,18.97011314215801
DOUGLAS,80.3990789702444,54.71913384845359,26.355697005043925,20.493051198837374,34.96797074340414,18.498609898628214,19.84218401411168,18.17171214710578,24.0604358865757,18.97754429518576
