Community,WRF_RH2_max,WRF_RH2_min,WRF_T2_max,WRF_T2_min,WRF_TSK_max,WRF_TSK_min,WRF_TW2_max,WRF_TW2_min,WRF_WBGT_max,WRF_WBGT_min
WEST ENGLEWOOD,85.87218704278801,55.83145798347348,26.780258827457715,18.738246504534693,33.10068476987942,17.47986273224255,20.100291878954664,17.1454324005138,24.56296749142578,17.44036502451975
RIVERDALE,82.21091351556828,52.000512348208325,27.22492388835216,19.466450929626383,36.83777226567234,19.217918699989387,19.80669731457926,17.38432394045571,24.49957143286564,17.91568997955569
WEST LAWN,87.378044128418,55.3953819274902,26.9978881835938,18.3765502929688,32.3437133789063,17.0710083007813,20.2494487762451,16.9564151763916,24.678768157959,17.1855869293213
IRVING PARK,82.39381193339138,53.81447869507993,26.540473430429376,19.476404064774897,36.644236046069615,19.264788837572983,19.54655005423995,17.438623400324932,24.022989211027447,17.940006436230835
AUSTIN,83.01758368930429,52.27037474061503,26.97904184033176,19.298829357070183,36.6306362961278,19.045709035854152,19.63689244184835,17.362754128196023,24.322836247658447,17.823576870590795
BURNSIDE,86.2299346923828,57.6833381652832,26.561181640625,18.6223083496094,32.1746154785156,17.0459838867188,20.2325706481934,17.060546875,24.5830059051514,17.3210926055908
EAST SIDE,85.74941300985131,60.86756751252372,25.846935084078957,18.92603575782948,31.28733049124347,17.700096201932784,20.068751604221617,17.302370000715165,24.23221848916359,17.60758324939074
WEST RIDGE,83.10363971634418,53.54741494507495,26.563253862133745,19.356336309600824,36.64515895163818,19.172356561800928,19.506647254344745,17.37773559748358,24.03329454299894,17.862412445178997
MONTCLARE,88.12934559147536,55.37321870916815,26.813625705200604,18.085717773437533,33.09439178360465,16.839445064956724,20.0482224520906,16.751620295986477,24.60627228208533,16.997971870342596
LOWER WEST SIDE,82.57718521217437,56.18201470767409,26.338440623467687,19.55394580956396,35.264093414668714,18.86017920650656,19.71811371783936,17.521997496308927,24.145164043019232,17.966079916298927
WEST ELSDON,86.51910149634298,54.577570984770816,26.990788593730485,18.613104998029343,33.32395579274247,17.441366458248837,20.07240700697925,17.096297510854036,24.53699042580342,17.36574894564972
NORTH CENTER,81.4909399809351,59.16075681985802,25.58573398694772,19.847207222864192,34.570606480419464,19.58140796112836,19.50962894075396,17.683461370373937,23.735964114527263,18.200144040205046
WEST TOWN,82.59748448310016,60.226014532044864,25.493537632021248,19.725708560640125,32.666501986294655,19.75466472200841,19.53969526536025,17.705157355841976,23.728258693232785,18.186882258570492
SOUTH SHORE,80.74115388176655,58.42390223849903,25.91159800905168,20.010770404700075,35.868511003436524,19.43882312196679,19.675064773270584,17.75202235669801,23.99859685970076,18.246357568827555
GRAND BOULEVARD,80.6359634399414,56.8801307678223,26.0855041503906,19.9974609375,36.0428405761719,19.5707946777344,19.5924968719482,17.7254581451416,24.0067405700684,18.2608795166016
CHATHAM,86.2299346923828,57.6833381652832,26.561181640625,18.6223083496094,32.1746154785156,17.0459838867188,20.2325706481934,17.060546875,24.5830059051514,17.3210926055908
WEST PULLMAN,82.51900410644535,52.60105546997071,27.148159921875024,19.403460380859425,36.37403032226565,19.02467654296874,19.844293187255865,17.361388525390623,24.50163802429201,17.86824253723145
HEGEWISCH,82.959591812316,53.94450193854546,26.88886585546238,19.39274831434288,36.10581835354322,18.93875006096892,19.8293628555944,17.39273540235886,24.41928671630795,17.900596153101873
NEAR WEST SIDE,81.60493479735355,55.73898059848774,26.251950909965448,19.70648259688708,36.27382797895376,19.345606040764448,19.56428524485139,17.574817634270655,23.968397422326483,18.07800210247254
UPTOWN,84.2268152357657,79.65762850604482,22.040296028233836,20.243606065194854,20.997768431072,20.95570091537284,19.41987274266497,18.33728278437748,22.517493549781516,18.782019651388783
ENGLEWOOD,85.67785912805215,56.437770167161176,26.643283445545045,18.79025885245213,33.04140743855557,17.51366393771301,20.08043271922213,17.169180606168528,24.52019056509797,17.472488575236387
PORTAGE PARK,89.39166390429968,58.08283932565278,26.373660734330123,17.62066604789646,31.528562629085897,15.970419907843956,20.153288367698917,16.42621612329593,24.44554054874112,16.60734077760546
EDGEWATER,84.4190368652344,80.0618362426758,21.9106079101563,20.2491088867188,20.917626953125,20.8751770019531,19.3679943084717,18.3426036834717,22.4658660888672,18.7840194702148
WASHINGTON PARK,82.6398067689966,57.0918990726658,26.229498732566103,19.52203027858892,34.73933882321644,18.724895982663277,19.78399545659491,17.506493257236553,24.193349017536384,17.949331046408464
CHICAGO LAWN,86.52978167903953,55.7265626620424,26.864662336594996,18.579244323555024,32.718017371490554,17.219158032982953,20.16682284771535,17.070984327157287,24.63367087023974,17.335738287151745
EAST GARFIELD PARK,82.4043807983398,51.999885559082,26.9786010742188,19.4354187011719,37.017236328125,19.292626953125,19.5880393981934,17.4267578125,24.2775611877441,17.9125366210938
SOUTH LAWNDALE,86.4208398123172,54.76645647084587,26.849365004817997,18.67425854738249,33.71411810530794,17.45566097773404,19.97014489403631,17.119411841254685,24.42403525659118,17.383265270244387
AVALON PARK,85.94864290426288,57.72588137746602,26.526613555009828,18.693671078983986,32.364280565927096,17.168604550119223,20.2035911093856,17.096219186161797,24.552294170505576,17.368778438040643
NEAR NORTH SIDE,82.871312826628,71.21530327430139,23.547791678620666,20.152740356145635,27.077854477403204,20.403726308669704,19.488494763787955,18.114309644933208,23.0605505039571,18.59172517070989
JEFFERSON PARK,90.0306167602539,58.6089019775391,26.3370300292969,17.4516845703125,31.0096069335938,15.6557556152344,20.2112350463867,16.3338565826416,24.4809875488281,16.4846458435059
CLEARING,87.47796435216512,54.50216589168628,27.15870742594763,18.32162596356476,32.88620760358322,17.13144772791085,20.234995253866717,16.91805030565508,24.69197669109621,17.147598231060886
FULLER PARK,80.6359634399414,56.8801307678223,26.0855041503906,19.9974609375,36.0428405761719,19.5707946777344,19.5924968719482,17.7254581451416,24.0067405700684,18.2608795166016
LOGAN SQUARE,82.54815276483569,54.35558053247677,26.559677048203422,19.505266860108968,35.65366026126081,19.437605844817558,19.57540895035552,17.50468587697663,24.12827801556318,17.987229376253925
HERMOSA,82.46091584492268,52.09230821750112,26.946965277803457,19.42507272298488,36.99721431624011,19.28129301882421,19.5836590530742,17.419899891815476,24.25017879680782,17.906757024826348
NORTH LAWNDALE,84.62968998914323,53.544032006290365,26.902508007880723,19.01427712467131,35.19442473257055,18.27408569165451,19.797712544489173,17.256134198364617,24.356302929990115,17.618666345180756
BELMONT CRAGIN,84.52962867839354,53.623304493058434,26.83978790379202,18.903376204087344,35.43170647385261,18.321742310931697,19.758857043088785,17.143191246772314,24.353743917232286,17.538033870754877
ALBANY PARK,82.51249753191173,53.591842915408215,26.58395396118533,19.443933902223996,36.66969814613221,19.238920740568823,19.55132818424709,17.42127884411423,24.036939879222317,17.919596730540825
HUMBOLDT PARK,82.4043807983398,51.999885559082,26.9786010742188,19.4354187011719,37.017236328125,19.292626953125,19.5880393981934,17.4267578125,24.2775611877441,17.9125366210938
GAGE PARK,86.28213705342345,54.55652424044962,26.96615765333787,18.672811395404903,33.48772716375125,17.504451816431406,20.040129633611784,17.130653495102145,24.51492723107029,17.41046340373613
LINCOLN PARK,84.09842176152497,78.77759900371177,22.221881303203958,20.220573041110104,21.44201514296985,20.947356674172656,19.446236804403245,18.31170680343172,22.58451081136212,18.758906623547283
MORGAN PARK,86.20831640736085,56.753746074634606,26.708113938635517,18.62292051420109,32.717219013172176,17.226962085346646,20.21726832809031,17.056524855094956,24.638915384863765,17.332777924590054
FOREST GLEN,87.54243149824546,56.72021439377695,26.43210142968407,18.13449566263549,33.070363455759015,16.92050986491461,19.96001792357,16.709453848717924,24.324017244661345,16.97948026186984
LAKE VIEW,84.142936706543,79.4812469482422,22.0968872070313,20.2412048339844,21.0327392578125,20.9908386230469,19.4425106048584,18.3349609375,22.5400218963623,18.7811470031738
WASHINGTON HEIGHTS,86.34584986008088,56.84435461598931,26.690003336011376,18.606942965460178,32.41499749943438,17.123047805677952,20.202894028196944,17.066866827349294,24.60414976656581,17.32979241499662
EDISON PARK,89.10600801192666,57.86914859698591,26.3401473182963,17.82929214492937,32.18852724446779,16.452381793810318,20.061552813748406,16.616059533281835,24.372129590431925,16.79664290396406
CALUMET HEIGHTS,86.28013614727432,58.10373329114001,26.44820593572727,18.628791021845156,32.174189282071055,17.023283318197702,20.199684124843373,17.07611215797959,24.517474696894386,17.337512384402505
GARFIELD RIDGE,86.94200315247974,53.97041467008692,27.14780799049821,18.488621726709592,33.589927669659104,17.392478350268973,20.10016275046497,17.02518987131643,24.60273811996729,17.298213500690306
GREATER GRAND CROSSING,85.2391577268578,57.69713081687296,26.388216998631734,18.908391471338412,33.00421505165163,17.594019559138296,20.05850310878009,17.224897419725476,24.43866532539005,17.538399383997934
OHARE,89.27535752188689,56.981599311651,26.60366293850261,17.746589824016258,32.18483203011347,16.418165979050418,20.14561695820489,16.54523363650172,24.538714891644403,16.72747399341845
SOUTH CHICAGO,86.23433126163975,59.294475085312605,26.17752203358638,18.69575971646069,31.851388544552105,17.135116351286893,20.14158260916683,17.139641172504266,24.38165263899839,17.409620914032438
DUNNING,90.07149636266601,58.70438823740279,26.35466351176418,17.451129060063767,30.911472080222687,15.65846174373185,20.233841833554152,16.33559552811668,24.52942159463183,16.486224087801887
ARMOUR SQUARE,80.6359634399414,56.8801307678223,26.0855041503906,19.9974609375,36.0428405761719,19.5707946777344,19.5924968719482,17.7254581451416,24.0067405700684,18.2608795166016
MCKINLEY PARK,82.87038552956504,56.0406885022023,26.38754139884572,19.485319443999742,35.13780027295726,18.75555887691314,19.74065349610122,17.491558311024658,24.17123699813596,17.922517670178046
ROGERS PARK,82.91338325894141,62.57408475993015,24.918119452099283,19.78483079914968,32.544562907300936,19.685358771996647,19.431532496609343,17.753937216297114,23.509044889735957,18.224330988797263
WEST GARFIELD PARK,82.4043807983398,51.999885559082,26.9786010742188,19.4354187011719,37.017236328125,19.292626953125,19.5880393981934,17.4267578125,24.2775611877441,17.9125366210938
NEW CITY,81.4485592874389,56.50411160415844,26.216829005741705,19.807980088031997,35.69660799292355,19.27965958314943,19.6534084063558,17.640969706394404,24.07674633073332,18.139727299218453
BRIGHTON PARK,86.25943565997099,54.38305656206861,26.962397610257423,18.69098073088948,33.6721840143597,17.54808904657259,20.003579028945023,17.139912595073344,24.47607428238064,17.419636019372096
BEVERLY,86.56047004802006,56.644397703290586,26.730127631532703,18.56283018210446,32.52990441817,17.12963423745773,20.21692290807493,17.04822027775799,24.64352629936829,17.30637751453429
OAKLAND,80.75934982299802,60.13137935355859,25.54874810112845,20.12497965494792,34.37664902298542,19.811547568992363,19.605031172434465,17.85906180629024,23.842943276299398,18.38099491684527
NEAR SOUTH SIDE,80.73752680179855,57.54451743384232,25.962608100391616,20.007987425660897,36.062504317120826,19.559447701568047,19.58072508345517,17.746375927417045,23.952556894128566,18.278287498268487
DOUGLAS,80.64545576821271,56.95329538981122,26.0730520537405,19.99911145553845,35.99280058478668,19.57607843161435,19.592517242688476,17.72804751540675,24.00284485222921,18.26328433643692
