Community,WRF_RH2_max,WRF_RH2_min,WRF_T2_max,WRF_T2_min,WRF_TSK_max,WRF_TSK_min,WRF_TW2_max,WRF_TW2_min,WRF_WBGT_max,WRF_WBGT_min
LINCOLN SQUARE,73.70637060145043,42.02484687791596,30.48407978044289,21.137608394419157,36.58222190884085,19.01686411684517,20.387048432835478,17.92511995661724,25.386529363347123,18.946824822985867
NORTH PARK,73.5546112060547,41.9499244689941,30.4765563964844,21.1321350097656,36.4802490234375,18.9353576660156,20.3726863861084,17.8955078125,25.3314208984375,18.9348468780518
WEST ENGLEWOOD,74.26547056130545,42.21568347850914,30.79943196482189,21.182789522448225,36.99569889490625,19.139527699987003,20.66865156288172,18.021936822782287,25.49907982495928,19.044904422691065
RIVERDALE,74.44668004864604,42.72923615443002,30.481470672538457,21.25990993165957,36.903258406257606,19.208059728842358,20.62362291707428,18.067149216796977,25.525546428962468,19.145387772710126
WEST LAWN,73.84039111186398,42.20089248000875,30.6995651146374,21.254241079062577,37.09004840015868,19.15289492046238,20.59994336358031,18.01774292950577,25.55967332312119,19.067597425887023
IRVING PARK,73.64236600701729,41.84082032851132,30.695341749481543,21.185355584543867,36.95504749214041,18.975370726130063,20.4911951083076,17.96966180871437,25.542883325598837,18.997389252013225
AUSTIN,73.40931103085025,41.67777050023126,30.698303236142547,21.25653248989224,36.96431537974965,19.082051102802037,20.512660442277607,18.003869811994868,25.61637222194913,19.041578368707118
BURNSIDE,74.48743276755907,42.32972864332148,30.13359320443441,21.154975797344218,36.89374174831964,19.16705291577558,20.452699107164783,18.063852768370563,25.53386986588635,19.05004167823156
EAST SIDE,74.62320439718135,42.881549914557695,30.14238597275451,21.20711199000099,36.684754678377054,19.3913949363351,20.48248865889349,18.0902257283048,25.49981054704237,19.083504301697364
WEST RIDGE,73.56841704658214,41.96037045024384,30.47160044188609,21.13130904299644,36.478578765878765,18.942799066106268,20.37107477696376,17.896695226346303,25.331593051839416,18.934487711853244
MONTCLARE,73.05413701393044,41.48881254295852,30.71150389349006,21.26621340442621,37.00286892880962,19.0348083921426,20.49794153220148,17.95268819722564,25.50723523129984,19.010959658473165
LOWER WEST SIDE,73.77982428718971,41.90189894870736,30.77238307738274,21.225998659422277,36.89643956683304,19.080479845177702,20.551257191514573,18.034950573144197,25.57374796555316,19.05185041270672
WEST ELSDON,73.37393786785721,41.9312198879002,30.75307013543101,21.28616728730257,36.79318532419733,19.144962971598712,20.6039972048063,18.00216875828944,25.57403786437259,19.056435328739884
NORTH CENTER,73.88509419144965,42.06136903228928,30.584107477081385,21.16626716220157,36.88032757186476,19.11694114174199,20.452209975141056,17.985417756500375,25.5344650088498,18.984722776025656
WEST TOWN,74.42745163356075,42.49359768572166,30.30588731520617,21.132535772428707,36.57278109192119,19.397545042002942,20.39551646583956,18.037453240776305,25.544905612810147,18.97669990287415
SOUTH SHORE,74.4868087768555,42.330135345459,30.1307006835938,21.1547790527344,36.8950744628906,19.16689453125,20.45166015625,18.06396484375,25.5337715148926,19.0498313903809
GRAND BOULEVARD,74.1246032714844,42.3315162658691,30.5643249511719,21.203759765625,36.9847351074219,19.1236511230469,20.5096168518066,18.0448589324951,25.4720287322998,19.0655117034912
CHATHAM,74.58340928361224,42.26717345779006,30.578494180215383,21.185237245301927,36.68875583957981,19.191414168074303,20.612500989759276,18.046614363386844,25.54899731197869,19.082386223045543
WEST PULLMAN,74.555244440918,42.54200306518555,30.58568144531253,21.23520336914062,37.07364574218754,19.19089020507817,20.65464071960448,18.051345001220728,25.5424941162109,19.132450728149443
HEGEWISCH,74.46172926713278,42.96521231271285,30.34008165456832,21.25550077191916,36.60223506633418,19.239990287391468,20.58402330230813,18.083059266180506,25.49438445373934,19.14144706477564
NEAR WEST SIDE,74.20799108259935,42.14667817379159,30.459919308237414,21.13906129511858,36.52421700353046,19.061586298234225,20.505130485998635,18.01381470061254,25.52420042385964,19.00839640007893
UPTOWN,76.17992430095431,44.076423983030686,29.54835653184338,20.98120781620849,36.18833950380739,20.41597166423556,20.0809988915166,18.127291570735878,25.421156026140004,18.86424226398712
ENGLEWOOD,74.16144653739137,42.23082463606882,30.74202359026904,21.20739673422071,36.96861400434458,19.14489817180692,20.630353520107537,18.03152479050067,25.52859448113143,19.06100035067484
PORTAGE PARK,73.34578651340524,41.49330129075326,30.85840941681262,21.210028286637936,36.64249881437453,18.97928835112471,20.532073163438096,17.931682032004172,25.45056039437482,18.987817466121967
EDGEWATER,76.2907562255859,44.0201873779297,29.4943481445313,20.9684387207031,36.1492248535156,20.4101501464844,20.0532855987549,18.130838394165,25.3655395507812,18.8636646270752
WASHINGTON PARK,74.05625015178299,42.29383186334582,30.59652998808553,21.22357986323712,36.9577210484543,19.135973141403635,20.531502198346484,18.045733926883724,25.51770343938624,19.0749367366811
CHICAGO LAWN,74.31146905704723,42.20675935991953,30.800596670798345,21.17753513644428,37.029859874119865,19.13825635249072,20.67130448223489,18.021476658492453,25.50415756617896,19.043755624211293
EAST GARFIELD PARK,73.3967895507812,41.6422348022461,30.7682434082031,21.2800537109375,37.0100036621094,19.1296020507813,20.5347747802734,18.0142879486084,25.6374988555908,19.0608501434326
SOUTH LAWNDALE,73.38618503934394,41.65356366074074,30.768437331358108,21.28103919315245,36.9915686218202,19.1303319070192,20.538858625623885,18.01327613251048,25.634119524247744,19.060370183623977
AVALON PARK,74.4868087768555,42.330135345459,30.1307006835938,21.1547790527344,36.8950744628906,19.16689453125,20.45166015625,18.06396484375,25.5337715148926,19.0498313903809
NEAR NORTH SIDE,75.66219363235999,43.49591413301259,29.6728594940735,21.010250337541446,36.2792565952932,19.885862924229304,20.20041962731296,18.090608760690163,25.420502727433597,18.91618268345464
JEFFERSON PARK,73.51836642703498,41.87513281479763,30.537210259750577,21.144380276359627,36.50035993067916,18.942115601057232,20.39760045379285,17.900461653484804,25.34822206975871,18.942783495634256
CLEARING,74.0676824710172,42.3855699947056,30.744168992537624,21.153029152600244,37.36875011373011,19.11570536927411,20.672113523508678,17.96819296450137,25.680552601920013,18.993276922704894
FULLER PARK,74.1246032714844,42.3315162658691,30.5643249511719,21.203759765625,36.9847351074219,19.1236511230469,20.5096168518066,18.0448589324951,25.4720287322998,19.0655117034912
LOGAN SQUARE,73.80583425723252,41.99409703675264,30.515735716257048,21.189962086174106,36.77603814735178,19.13566468043357,20.45408246591221,18.012879144182875,25.59899936225848,19.00568239496359
HERMOSA,73.59674204229634,41.80398903181509,30.61595365527898,21.205665873940408,36.84625129916042,19.01078817731717,20.48813101835193,17.99794724217435,25.60374313311229,19.01590780139192
NORTH LAWNDALE,73.3967895507812,41.6422348022461,30.7682434082031,21.2800537109375,37.0100036621094,19.1296020507813,20.5347747802734,18.0142879486084,25.6374988555908,19.0608501434326
BELMONT CRAGIN,73.46802390504641,41.69745597697543,30.66722977954319,21.217077804273124,36.82016351278217,19.01173956862578,20.49743836751689,17.981830397843982,25.567211449470147,19.011735919410214
ALBANY PARK,73.6063352074128,41.88610152179135,30.60490108228269,21.163365609702296,36.7592280486894,18.958847807448187,20.442238526845163,17.939071408603553,25.455638907501484,18.97157374105821
HUMBOLDT PARK,73.50841585024195,41.73253196808815,30.672540974571344,21.2388285916249,36.90485306808581,19.064031109934657,20.5074498688406,18.0074561678382,25.6236119175992,19.036525332554906
GAGE PARK,73.41295123651888,41.90594009556317,30.776526522207405,21.27546600106445,36.75333289609782,19.14156296443204,20.617272592265067,18.001292673419876,25.565480545553907,19.05102282036241
LINCOLN PARK,76.06646845723964,44.04199676188093,29.598328522292856,20.9924682964472,36.22136523923702,20.382614174811604,20.103194297801394,18.12258837334971,25.44972970509424,18.86844766326517
MORGAN PARK,74.48028714316233,42.38710685614702,30.653219952426127,21.18513034569036,36.92840408073676,19.1824212189559,20.647145273921243,18.029447531962152,25.55863597432333,19.07016966369123
FOREST GLEN,73.54234563800652,41.93122568667771,30.488039430430263,21.13458139124049,36.48505761589803,18.937860236369364,20.37730255664234,17.89571974445397,25.335945678764663,18.935868445920317
LAKE VIEW,76.1315612792969,44.1009635925293,29.571923828125,20.9867797851563,36.2054077148438,20.4185119628906,20.0930919647217,18.1257438659668,25.4454250335693,18.8644943237305
WASHINGTON HEIGHTS,74.48215344837092,42.23562070156664,30.71570357374549,21.18339988762604,36.81665034733768,19.170426381789756,20.65329482482114,18.034285996258976,25.530123857177998,19.068231623223483
EDISON PARK,73.21055593788923,41.50063557244696,30.686063850780062,21.183031062521685,36.62288227100545,18.997678810219696,20.451997985993827,17.88725776556881,25.45143231758556,18.946667356519928
CALUMET HEIGHTS,74.4868087768555,42.330135345459,30.1307006835938,21.1547790527344,36.8950744628906,19.16689453125,20.45166015625,18.06396484375,25.5337715148926,19.0498313903809
GARFIELD RIDGE,73.42684711383706,41.94975786354806,30.76016790573545,21.26454939892069,36.931619757552895,19.140023848697997,20.61318509120528,17.98771370259218,25.61174232638322,19.041125915351497
GREATER GRAND CROSSING,74.1071450946484,42.24782680057261,30.54712939390106,21.23231340613281,36.88013360219527,19.16443887558553,20.55409683616519,18.05051250894748,25.584920732388,19.08338674648076
OHARE,72.86352894476695,41.27442580815145,30.427534914279047,21.204918180862038,37.03339386309194,19.012170234515526,20.377088462968416,17.863838424230604,25.52687013313721,18.934502841111595
SOUTH CHICAGO,74.5228450203927,42.38610558173334,30.11662267793277,21.152887172994465,36.89455256503131,19.208678505876183,20.44375770555716,18.067319183874872,25.5313541917916,19.044622575559675
DUNNING,73.20173083702551,41.405747024503874,30.782586411845138,21.21990233858848,36.6952198117278,18.989771540119577,20.495885078801148,17.921199342917202,25.489909476508057,18.982673036119632
ARMOUR SQUARE,74.89897233595228,42.55561832034536,29.8751900711402,21.057957520078705,36.45730616821839,19.09511427943487,20.366619550593786,18.04005102833294,25.390906241977145,19.00095237424025
MCKINLEY PARK,73.72149793906289,41.92163560898575,30.783280769723348,21.236488667472493,36.88532739858158,19.095302794409623,20.5652937748393,18.030548136351555,25.56826499720086,19.054090943883654
ROGERS PARK,74.91640234345005,42.4797435451198,29.803052755070016,20.99013806842176,36.18199844547804,19.330956356414116,20.204388862159977,17.9633580472604,25.32113505698538,18.88461104071991
WEST GARFIELD PARK,73.3967895507812,41.6422348022461,30.7682434082031,21.2800537109375,37.0100036621094,19.1296020507813,20.5347747802734,18.0142879486084,25.6374988555908,19.0608501434326
NEW CITY,73.84644667121981,42.27939376902311,30.749071571622697,21.236430354255276,36.789778394073416,19.149788242351672,20.62181349956293,18.025797948808357,25.47772583437112,19.059555766684383
BRIGHTON PARK,73.24550236194486,41.80385574673899,30.771009974974604,21.29411290025792,36.74700376457206,19.14001440208474,20.593036161419576,17.999853072095753,25.58928828577236,19.054002890673274
BEVERLY,74.37375738592158,42.30197889937762,30.728000812624767,21.183459750480345,36.98830912071128,19.166774765370004,20.65649227500381,18.02344743584613,25.53907246545913,19.05601827006315
OAKLAND,74.93199971516928,42.869053579259806,29.885993618435347,21.085689685962844,36.6431268197519,19.31663739239729,20.350966354652705,18.064691564771856,25.39045554620246,19.00473229090375
NEAR SOUTH SIDE,75.0014877319336,42.6019973754883,29.7790466308594,21.0408569335938,36.4038024902344,19.0961547851563,20.3462543487549,18.0394439697266,25.3766460418701,18.9944286346436
DOUGLAS,74.93912159312855,42.58775829225279,29.83721660780989,21.053134371054337,36.44814220903701,19.102834065755257,20.35796520990957,18.04031664016676,25.38372732862477,18.999477336382668
